Date,time,latitude,longitude,sstAnom,site
9/9/21,2021-09-09T09:00:00Z,38.3,-74.64,0.199,RTWB
9/10/21,2021-09-10T09:00:00Z,38.3,-74.64,-0.137,RTWB
9/11/21,2021-09-11T09:00:00Z,38.3,-74.64,-0.264,RTWB
9/12/21,2021-09-12T09:00:00Z,38.3,-74.64,-0.222,RTWB
9/13/21,2021-09-13T09:00:00Z,38.3,-74.64,-0.124,RTWB
9/14/21,2021-09-14T09:00:00Z,38.3,-74.64,0.264,RTWB
9/15/21,2021-09-15T09:00:00Z,38.3,-74.64,0.527,RTWB
9/16/21,2021-09-16T09:00:00Z,38.3,-74.64,0.88,RTWB
9/17/21,2021-09-17T09:00:00Z,38.3,-74.64,1.388,RTWB
9/18/21,2021-09-18T09:00:00Z,38.3,-74.64,1.821,RTWB
9/19/21,2021-09-19T09:00:00Z,38.3,-74.64,2.22,RTWB
9/20/21,2021-09-20T09:00:00Z,38.3,-74.64,2.485,RTWB
9/21/21,2021-09-21T09:00:00Z,38.3,-74.64,2.359,RTWB
9/22/21,2021-09-22T09:00:00Z,38.3,-74.64,1.975,RTWB
9/23/21,2021-09-23T09:00:00Z,38.3,-74.64,1.057,RTWB
9/24/21,2021-09-24T09:00:00Z,38.3,-74.64,1.106,RTWB
9/25/21,2021-09-25T09:00:00Z,38.3,-74.64,1.211,RTWB
9/26/21,2021-09-26T09:00:00Z,38.3,-74.64,1.28,RTWB
9/27/21,2021-09-27T09:00:00Z,38.3,-74.64,1.202,RTWB
9/28/21,2021-09-28T09:00:00Z,38.3,-74.64,0.854,RTWB
9/29/21,2021-09-29T09:00:00Z,38.3,-74.64,0.872,RTWB
9/30/21,2021-09-30T09:00:00Z,38.3,-74.64,1.012,RTWB
10/1/21,2021-10-01T09:00:00Z,38.3,-74.64,0.601,RTWB
10/2/21,2021-10-02T09:00:00Z,38.3,-74.64,0.704,RTWB
10/3/21,2021-10-03T09:00:00Z,38.3,-74.64,1.029,RTWB
10/4/21,2021-10-04T09:00:00Z,38.3,-74.64,1.218,RTWB
10/5/21,2021-10-05T09:00:00Z,38.3,-74.64,1.272,RTWB
10/6/21,2021-10-06T09:00:00Z,38.3,-74.64,1.088,RTWB
10/7/21,2021-10-07T09:00:00Z,38.3,-74.64,0.579,RTWB
10/8/21,2021-10-08T09:00:00Z,38.3,-74.64,0.853,RTWB
10/9/21,2021-10-09T09:00:00Z,38.3,-74.64,0.948,RTWB
10/10/21,2021-10-10T09:00:00Z,38.3,-74.64,1.15,RTWB
10/11/21,2021-10-11T09:00:00Z,38.3,-74.64,0.799,RTWB
10/12/21,2021-10-12T09:00:00Z,38.3,-74.64,0.812,RTWB
10/13/21,2021-10-13T09:00:00Z,38.3,-74.64,0.986,RTWB
10/14/21,2021-10-14T09:00:00Z,38.3,-74.64,1.215,RTWB
10/15/21,2021-10-15T09:00:00Z,38.3,-74.64,1.445,RTWB
10/16/21,2021-10-16T09:00:00Z,38.3,-74.64,1.855,RTWB
10/17/21,2021-10-17T09:00:00Z,38.3,-74.64,1.764,RTWB
10/18/21,2021-10-18T09:00:00Z,38.3,-74.64,1.465,RTWB
10/19/21,2021-10-19T09:00:00Z,38.3,-74.64,1.152,RTWB
10/20/21,2021-10-20T09:00:00Z,38.3,-74.64,1.12,RTWB
10/21/21,2021-10-21T09:00:00Z,38.3,-74.64,1.417,RTWB
10/22/21,2021-10-22T09:00:00Z,38.3,-74.64,1.699,RTWB
10/23/21,2021-10-23T09:00:00Z,38.3,-74.64,1.699,RTWB
10/24/21,2021-10-24T09:00:00Z,38.3,-74.64,1.346,RTWB
10/25/21,2021-10-25T09:00:00Z,38.3,-74.64,1.061,RTWB
10/26/21,2021-10-26T09:00:00Z,38.3,-74.64,1.536,RTWB
10/27/21,2021-10-27T09:00:00Z,38.3,-74.64,1.824,RTWB
10/28/21,2021-10-28T09:00:00Z,38.3,-74.64,1.117,RTWB
10/29/21,2021-10-29T09:00:00Z,38.3,-74.64,1.35,RTWB
10/30/21,2021-10-30T09:00:00Z,38.3,-74.64,1.454,RTWB
10/31/21,2021-10-31T09:00:00Z,38.3,-74.64,2.139,RTWB
11/1/21,2021-11-01T09:00:00Z,38.3,-74.64,2.282,RTWB
11/2/21,2021-11-02T09:00:00Z,38.3,-74.64,2.231,RTWB
11/3/21,2021-11-03T09:00:00Z,38.3,-74.64,2.27,RTWB
11/4/21,2021-11-04T09:00:00Z,38.3,-74.64,2.058,RTWB
11/5/21,2021-11-05T09:00:00Z,38.3,-74.64,0.774,RTWB
11/6/21,2021-11-06T09:00:00Z,38.3,-74.64,1.072,RTWB
11/7/21,2021-11-07T09:00:00Z,38.3,-74.64,1.442,RTWB
11/8/21,2021-11-08T09:00:00Z,38.3,-74.64,1.263,RTWB
11/9/21,2021-11-09T09:00:00Z,38.3,-74.64,1.434,RTWB
11/10/21,2021-11-10T09:00:00Z,38.3,-74.64,1.609,RTWB
11/11/21,2021-11-11T09:00:00Z,38.3,-74.64,1.58,RTWB
11/12/21,2021-11-12T09:00:00Z,38.3,-74.64,1.364,RTWB
11/13/21,2021-11-13T09:00:00Z,38.3,-74.64,1.56,RTWB
11/14/21,2021-11-14T09:00:00Z,38.3,-74.64,1.677,RTWB
11/15/21,2021-11-15T09:00:00Z,38.3,-74.64,1.564,RTWB
11/16/21,2021-11-16T09:00:00Z,38.3,-74.64,1.569,RTWB
11/17/21,2021-11-17T09:00:00Z,38.3,-74.64,1.574,RTWB
11/18/21,2021-11-18T09:00:00Z,38.3,-74.64,1.301,RTWB
11/19/21,2021-11-19T09:00:00Z,38.3,-74.64,1.531,RTWB
11/20/21,2021-11-20T09:00:00Z,38.3,-74.64,1.784,RTWB
11/21/21,2021-11-21T09:00:00Z,38.3,-74.64,2.049,RTWB
11/22/21,2021-11-22T09:00:00Z,38.3,-74.64,0.976,RTWB
11/23/21,2021-11-23T09:00:00Z,38.3,-74.64,0.595,RTWB
