date,daily_occurrence,site,device_type
4/12/17,0,T2M,Archival
4/13/17,0,A7M,Archival
4/13/17,0,A2M,Archival
4/13/17,0,T2M,Archival
4/14/17,0,A7M,Archival
4/14/17,0,A2M,Archival
4/14/17,0,T2M,Archival
4/15/17,0,A7M,Archival
4/15/17,0,A2M,Archival
4/15/17,0,T2M,Archival
4/16/17,0,A7M,Archival
4/16/17,0,A2M,Archival
4/16/17,0,T2M,Archival
4/17/17,0,A7M,Archival
4/17/17,0,A2M,Archival
4/17/17,0,T2M,Archival
4/18/17,0,A7M,Archival
4/18/17,0,A2M,Archival
4/18/17,0,T2M,Archival
4/19/17,0,A7M,Archival
4/19/17,0,A2M,Archival
4/19/17,0,T2M,Archival
4/20/17,0,A7M,Archival
4/20/17,0,A2M,Archival
4/20/17,0,T2M,Archival
4/21/17,0,A7M,Archival
4/21/17,0,A2M,Archival
4/21/17,0,T2M,Archival
4/22/17,0,A7M,Archival
4/22/17,0,A2M,Archival
4/22/17,0,T2M,Archival
4/23/17,0,A7M,Archival
4/23/17,0,A2M,Archival
4/23/17,0,T2M,Archival
4/24/17,0,A7M,Archival
4/24/17,0,A2M,Archival
4/24/17,0,T2M,Archival
4/25/17,0,A7M,Archival
4/25/17,0,A2M,Archival
4/25/17,0,T2M,Archival
4/26/17,0,A7M,Archival
4/26/17,0,A2M,Archival
4/26/17,0,T2M,Archival
4/27/17,0,A7M,Archival
4/27/17,0,A2M,Archival
4/27/17,0,T2M,Archival
4/28/17,0,A7M,Archival
4/28/17,0,A2M,Archival
4/28/17,0,T2M,Archival
4/29/17,0,A7M,Archival
4/29/17,0,A2M,Archival
4/29/17,0,T2M,Archival
4/30/17,0,A7M,Archival
4/30/17,0,A2M,Archival
4/30/17,0,T2M,Archival
5/1/17,0,A7M,Archival
5/1/17,0,A2M,Archival
5/1/17,0,T2M,Archival
5/2/17,0,A7M,Archival
5/2/17,0,A2M,Archival
5/2/17,0,T2M,Archival
5/3/17,0,A7M,Archival
5/3/17,0,A2M,Archival
5/3/17,0,T2M,Archival
5/4/17,0,A7M,Archival
5/4/17,0,A2M,Archival
5/4/17,0,T2M,Archival
5/5/17,0,A7M,Archival
5/5/17,0,A2M,Archival
5/5/17,0,T2M,Archival
5/6/17,0,A7M,Archival
5/6/17,0,A2M,Archival
5/6/17,0,T2M,Archival
5/7/17,0,A7M,Archival
5/7/17,0,A2M,Archival
5/7/17,0,T2M,Archival
5/8/17,0,A7M,Archival
5/8/17,0,A2M,Archival
5/8/17,0,T2M,Archival
5/9/17,0,A7M,Archival
5/9/17,0,A2M,Archival
5/9/17,0,T2M,Archival
5/10/17,0,A7M,Archival
5/10/17,0,A2M,Archival
5/10/17,0,T2M,Archival
5/11/17,0,A7M,Archival
5/11/17,0,A2M,Archival
5/11/17,0,T2M,Archival
5/12/17,0,A7M,Archival
5/12/17,0,A2M,Archival
5/12/17,0,T2M,Archival
5/13/17,0,A7M,Archival
5/13/17,0,A2M,Archival
5/13/17,0,T2M,Archival
5/14/17,0,A7M,Archival
5/14/17,0,A2M,Archival
5/14/17,0,T2M,Archival
5/15/17,0,A7M,Archival
5/15/17,0,A2M,Archival
5/15/17,0,T2M,Archival
5/16/17,0,A7M,Archival
5/16/17,0,A2M,Archival
5/16/17,0,T2M,Archival
5/17/17,0,A7M,Archival
5/17/17,0,A2M,Archival
5/17/17,0,T2M,Archival
5/18/17,0,A7M,Archival
5/18/17,0,A2M,Archival
5/18/17,0,T2M,Archival
5/19/17,0,A7M,Archival
5/19/17,0,A2M,Archival
5/19/17,0,T2M,Archival
5/20/17,0,A7M,Archival
5/20/17,0,A2M,Archival
5/20/17,0,T2M,Archival
5/21/17,0,A7M,Archival
5/21/17,0,A2M,Archival
5/21/17,0,T2M,Archival
5/22/17,0,A7M,Archival
5/22/17,0,A2M,Archival
5/22/17,0,T2M,Archival
5/23/17,0,A7M,Archival
5/23/17,0,A2M,Archival
5/23/17,0,T2M,Archival
5/24/17,0,A7M,Archival
5/24/17,0,A2M,Archival
5/24/17,0,T2M,Archival
5/25/17,0,A7M,Archival
5/25/17,0,A2M,Archival
5/25/17,0,T2M,Archival
5/26/17,0,A7M,Archival
5/26/17,0,A2M,Archival
5/26/17,0,T2M,Archival
5/27/17,0,A7M,Archival
5/27/17,0,A2M,Archival
5/27/17,0,T2M,Archival
5/28/17,0,A7M,Archival
5/28/17,0,A2M,Archival
5/28/17,0,T2M,Archival
5/29/17,0,A7M,Archival
5/29/17,0,A2M,Archival
5/29/17,0,T2M,Archival
5/30/17,0,A7M,Archival
5/30/17,0,A2M,Archival
5/30/17,0,T2M,Archival
5/31/17,0,A7M,Archival
5/31/17,0,A2M,Archival
5/31/17,0,T2M,Archival
6/1/17,0,A7M,Archival
6/1/17,0,A2M,Archival
6/1/17,0,T2M,Archival
6/2/17,0,A7M,Archival
6/2/17,0,A2M,Archival
6/2/17,0,T2M,Archival
6/3/17,0,A7M,Archival
6/3/17,0,A2M,Archival
6/3/17,0,T2M,Archival
6/4/17,0,A7M,Archival
6/4/17,0,A2M,Archival
6/4/17,0,T2M,Archival
6/5/17,0,A7M,Archival
6/5/17,0,A2M,Archival
6/5/17,0,T2M,Archival
6/6/17,0,A7M,Archival
6/6/17,0,A2M,Archival
6/6/17,0,T2M,Archival
6/7/17,1,A7M,Archival
6/7/17,0,A2M,Archival
6/7/17,1,T2M,Archival
6/8/17,0,A7M,Archival
6/8/17,0,A2M,Archival
6/8/17,0,T2M,Archival
6/9/17,0,A7M,Archival
6/9/17,0,A2M,Archival
6/9/17,0,T2M,Archival
6/10/17,0,A7M,Archival
6/10/17,0,A2M,Archival
6/10/17,0,T2M,Archival
6/11/17,0,A7M,Archival
6/11/17,0,A2M,Archival
6/11/17,0,T2M,Archival
6/12/17,0,A7M,Archival
6/12/17,0,A2M,Archival
6/12/17,0,T2M,Archival
6/13/17,0,A7M,Archival
6/13/17,0,A2M,Archival
6/13/17,0,T2M,Archival
6/13/17,0,A7M,Archival
6/13/17,0,A2M,Archival
6/13/17,0,T2M,Archival
6/14/17,0,A7M,Archival
6/14/17,0,A2M,Archival
6/14/17,0,T2M,Archival
6/14/17,0,A7M,Archival
6/14/17,0,A2M,Archival
6/14/17,0,T2M,Archival
6/15/17,0,A7M,Archival
6/15/17,0,A2M,Archival
6/15/17,0,A7M,Archival
6/15/17,0,A2M,Archival
6/15/17,0,T2M,Archival
6/16/17,1,A7M,Archival
6/16/17,1,A2M,Archival
6/16/17,0,T2M,Archival
6/17/17,0,A7M,Archival
6/17/17,0,A2M,Archival
6/17/17,0,T2M,Archival
6/18/17,0,A7M,Archival
6/18/17,0,A2M,Archival
6/18/17,0,T2M,Archival
6/19/17,0,A7M,Archival
6/19/17,0,A2M,Archival
6/19/17,0,T2M,Archival
6/20/17,1,A7M,Archival
6/20/17,0,A2M,Archival
6/20/17,1,T2M,Archival
6/21/17,0,A7M,Archival
6/21/17,0,A2M,Archival
6/21/17,0,T2M,Archival
6/22/17,0,A7M,Archival
6/22/17,0,A2M,Archival
6/22/17,0,T2M,Archival
6/23/17,0,A7M,Archival
6/23/17,0,A2M,Archival
6/23/17,0,T2M,Archival
6/24/17,0,A7M,Archival
6/24/17,0,A2M,Archival
6/24/17,0,T2M,Archival
6/25/17,0,A7M,Archival
6/25/17,0,A2M,Archival
6/25/17,0,T2M,Archival
6/26/17,0,A7M,Archival
6/26/17,0,A2M,Archival
6/26/17,0,T2M,Archival
6/27/17,0,A7M,Archival
6/27/17,0,A2M,Archival
6/27/17,0,T2M,Archival
6/28/17,0,A7M,Archival
6/28/17,0,A2M,Archival
6/28/17,0,T2M,Archival
6/29/17,0,A7M,Archival
6/29/17,0,A2M,Archival
6/29/17,0,T2M,Archival
6/30/17,0,A7M,Archival
6/30/17,0,A2M,Archival
6/30/17,0,T2M,Archival
7/1/17,0,A7M,Archival
7/1/17,0,A2M,Archival
7/1/17,0,T2M,Archival
7/2/17,0,A7M,Archival
7/2/17,0,A2M,Archival
7/2/17,0,T2M,Archival
7/3/17,0,A7M,Archival
7/3/17,0,A2M,Archival
7/3/17,0,T2M,Archival
7/4/17,0,A7M,Archival
7/4/17,0,A2M,Archival
7/4/17,0,T2M,Archival
7/5/17,0,A7M,Archival
7/5/17,0,A2M,Archival
7/5/17,0,T2M,Archival
7/6/17,0,A7M,Archival
7/6/17,0,A2M,Archival
7/6/17,0,T2M,Archival
7/7/17,0,A7M,Archival
7/7/17,0,A2M,Archival
7/7/17,0,T2M,Archival
7/8/17,0,A7M,Archival
7/8/17,0,A2M,Archival
7/8/17,0,T2M,Archival
7/9/17,0,A7M,Archival
7/9/17,0,A2M,Archival
7/9/17,0,T2M,Archival
7/10/17,0,A7M,Archival
7/10/17,0,A2M,Archival
7/10/17,0,T2M,Archival
7/11/17,0,A7M,Archival
7/11/17,0,A2M,Archival
7/11/17,0,T2M,Archival
7/12/17,0,A7M,Archival
7/12/17,0,A2M,Archival
7/12/17,0,T2M,Archival
7/13/17,0,A7M,Archival
7/13/17,0,A2M,Archival
7/13/17,0,T2M,Archival
7/14/17,0,A7M,Archival
7/14/17,0,A2M,Archival
7/14/17,0,T2M,Archival
7/15/17,0,A7M,Archival
7/15/17,0,A2M,Archival
7/15/17,0,T2M,Archival
7/16/17,0,A7M,Archival
7/16/17,0,A2M,Archival
7/16/17,0,T2M,Archival
7/17/17,0,A7M,Archival
7/17/17,0,A2M,Archival
7/17/17,0,T2M,Archival
7/18/17,0,A7M,Archival
7/18/17,0,A2M,Archival
7/18/17,0,T2M,Archival
7/19/17,0,A7M,Archival
7/19/17,0,A2M,Archival
7/19/17,0,T2M,Archival
7/20/17,0,A7M,Archival
7/20/17,0,A2M,Archival
7/20/17,0,T2M,Archival
7/21/17,0,A7M,Archival
7/21/17,0,A2M,Archival
7/21/17,0,T2M,Archival
7/22/17,0,A7M,Archival
7/22/17,0,A2M,Archival
7/22/17,0,T2M,Archival
7/23/17,0,A7M,Archival
7/23/17,0,A2M,Archival
7/23/17,0,T2M,Archival
7/24/17,0,A7M,Archival
7/24/17,0,A2M,Archival
7/24/17,0,T2M,Archival
7/25/17,0,A7M,Archival
7/25/17,0,A2M,Archival
7/25/17,0,T2M,Archival
7/26/17,0,A7M,Archival
7/26/17,0,A2M,Archival
7/26/17,0,T2M,Archival
7/27/17,0,A7M,Archival
7/27/17,0,A2M,Archival
7/27/17,0,T2M,Archival
7/28/17,0,A7M,Archival
7/28/17,0,A2M,Archival
7/28/17,0,T2M,Archival
7/29/17,0,A7M,Archival
7/29/17,0,A2M,Archival
7/29/17,0,T2M,Archival
7/30/17,0,A7M,Archival
7/30/17,0,A2M,Archival
7/30/17,0,T2M,Archival
7/31/17,0,A7M,Archival
7/31/17,0,A2M,Archival
7/31/17,0,T2M,Archival
8/1/17,0,A7M,Archival
8/1/17,0,A2M,Archival
8/1/17,0,T2M,Archival
8/2/17,0,A7M,Archival
8/2/17,0,A2M,Archival
8/2/17,0,T2M,Archival
8/3/17,0,A7M,Archival
8/3/17,0,A2M,Archival
8/3/17,0,T2M,Archival
8/4/17,0,A7M,Archival
8/4/17,0,A2M,Archival
8/4/17,0,T2M,Archival
8/5/17,0,A7M,Archival
8/5/17,0,A2M,Archival
8/5/17,0,T2M,Archival
8/6/17,0,A7M,Archival
8/6/17,0,A2M,Archival
8/6/17,0,T2M,Archival
8/7/17,0,A7M,Archival
8/7/17,0,A2M,Archival
8/7/17,0,T2M,Archival
8/8/17,0,A7M,Archival
8/8/17,0,A2M,Archival
8/8/17,0,T2M,Archival
8/9/17,0,A7M,Archival
8/9/17,0,A2M,Archival
8/9/17,0,T2M,Archival
8/10/17,0,A7M,Archival
8/10/17,0,A2M,Archival
8/10/17,0,T2M,Archival
8/11/17,0,A7M,Archival
8/11/17,0,A2M,Archival
8/11/17,0,T2M,Archival
8/12/17,0,A7M,Archival
8/12/17,0,A2M,Archival
8/12/17,0,T2M,Archival
8/13/17,0,A7M,Archival
8/13/17,0,A2M,Archival
8/13/17,0,T2M,Archival
8/14/17,0,A7M,Archival
8/14/17,0,A2M,Archival
8/14/17,0,T2M,Archival
8/15/17,0,A7M,Archival
8/15/17,0,A2M,Archival
8/15/17,0,T2M,Archival
8/16/17,0,A7M,Archival
8/16/17,0,A2M,Archival
8/16/17,0,T2M,Archival
8/17/17,0,A7M,Archival
8/17/17,0,A2M,Archival
8/17/17,0,T2M,Archival
8/18/17,0,A7M,Archival
8/18/17,0,A2M,Archival
8/18/17,0,T2M,Archival
8/19/17,0,A7M,Archival
8/19/17,0,A2M,Archival
8/19/17,0,T2M,Archival
8/20/17,0,A7M,Archival
8/20/17,0,A2M,Archival
8/20/17,0,T2M,Archival
8/21/17,0,A7M,Archival
8/21/17,0,A2M,Archival
8/21/17,0,T2M,Archival
8/22/17,0,A7M,Archival
8/22/17,0,A2M,Archival
8/22/17,0,T2M,Archival
8/23/17,0,A7M,Archival
8/23/17,0,A2M,Archival
8/23/17,0,T2M,Archival
8/24/17,0,A7M,Archival
8/24/17,0,A2M,Archival
8/24/17,0,T2M,Archival
8/25/17,0,A7M,Archival
8/25/17,0,A2M,Archival
8/25/17,0,T2M,Archival
8/26/17,0,A7M,Archival
8/26/17,0,A2M,Archival
8/26/17,0,T2M,Archival
8/27/17,0,A7M,Archival
8/27/17,0,A2M,Archival
8/27/17,0,T2M,Archival
8/28/17,0,A7M,Archival
8/28/17,0,A2M,Archival
8/28/17,0,T2M,Archival
8/29/17,0,A7M,Archival
8/29/17,0,A2M,Archival
8/29/17,0,T2M,Archival
8/30/17,0,A7M,Archival
8/30/17,0,A2M,Archival
8/30/17,0,T2M,Archival
8/31/17,0,A7M,Archival
8/31/17,0,A2M,Archival
8/31/17,0,T2M,Archival
9/1/17,0,A7M,Archival
9/1/17,0,A2M,Archival
9/1/17,0,T2M,Archival
9/2/17,0,A7M,Archival
9/2/17,0,A2M,Archival
9/2/17,0,T2M,Archival
9/3/17,0,A7M,Archival
9/3/17,0,A2M,Archival
9/3/17,0,T2M,Archival
9/4/17,0,A7M,Archival
9/4/17,0,A2M,Archival
9/4/17,0,T2M,Archival
9/5/17,0,A7M,Archival
9/5/17,0,A2M,Archival
9/5/17,0,T2M,Archival
9/6/17,0,A7M,Archival
9/6/17,0,A2M,Archival
9/6/17,0,T2M,Archival
9/7/17,0,A7M,Archival
9/7/17,0,A2M,Archival
9/7/17,0,T2M,Archival
9/8/17,0,A7M,Archival
9/8/17,0,A2M,Archival
9/8/17,0,T2M,Archival
9/9/17,0,A7M,Archival
9/9/17,0,A2M,Archival
9/9/17,0,T2M,Archival
9/10/17,0,A7M,Archival
9/10/17,0,A2M,Archival
9/10/17,0,T2M,Archival
9/11/17,0,A7M,Archival
9/11/17,0,A2M,Archival
9/11/17,0,T2M,Archival
9/12/17,0,A7M,Archival
9/12/17,0,A2M,Archival
9/12/17,0,T2M,Archival
9/13/17,0,A7M,Archival
9/13/17,0,A2M,Archival
9/13/17,0,T2M,Archival
9/14/17,0,A7M,Archival
9/14/17,0,A2M,Archival
9/14/17,0,T2M,Archival
9/15/17,0,A7M,Archival
9/15/17,0,A2M,Archival
9/15/17,0,T2M,Archival
9/16/17,0,A7M,Archival
9/16/17,0,A2M,Archival
9/16/17,0,T2M,Archival
9/17/17,0,A7M,Archival
9/17/17,0,A2M,Archival
9/17/17,0,T2M,Archival
9/18/17,0,A7M,Archival
9/18/17,0,A2M,Archival
9/18/17,0,T2M,Archival
9/19/17,0,A7M,Archival
9/19/17,0,A2M,Archival
9/19/17,0,T2M,Archival
9/20/17,0,A7M,Archival
9/20/17,0,A2M,Archival
9/20/17,0,T2M,Archival
9/21/17,0,A7M,Archival
9/21/17,0,A2M,Archival
9/21/17,0,T2M,Archival
9/22/17,0,A7M,Archival
9/22/17,0,A2M,Archival
9/22/17,0,T2M,Archival
9/23/17,0,A7M,Archival
9/23/17,0,A2M,Archival
9/23/17,0,T2M,Archival
9/24/17,0,A7M,Archival
9/24/17,0,A2M,Archival
9/24/17,0,T2M,Archival
9/25/17,0,A7M,Archival
9/25/17,0,A2M,Archival
9/25/17,0,T2M,Archival
9/26/17,0,A7M,Archival
9/26/17,0,A2M,Archival
9/26/17,0,T2M,Archival
9/27/17,0,A7M,Archival
9/27/17,0,A2M,Archival
9/27/17,0,T2M,Archival
9/28/17,0,A7M,Archival
9/28/17,0,A2M,Archival
9/28/17,0,T2M,Archival
9/29/17,0,A7M,Archival
9/29/17,0,A2M,Archival
9/29/17,0,T2M,Archival
9/30/17,0,A7M,Archival
9/30/17,0,A2M,Archival
9/30/17,0,T2M,Archival
10/1/17,0,A7M,Archival
10/1/17,0,A2M,Archival
10/1/17,0,T2M,Archival
10/2/17,0,A7M,Archival
10/2/17,0,A2M,Archival
10/2/17,0,T2M,Archival
10/3/17,0,A7M,Archival
10/3/17,0,A2M,Archival
10/3/17,0,T2M,Archival
10/4/17,0,A7M,Archival
10/4/17,0,A2M,Archival
10/4/17,0,T2M,Archival
10/5/17,0,A7M,Archival
10/5/17,0,A2M,Archival
10/5/17,0,T2M,Archival
10/6/17,0,A7M,Archival
10/6/17,0,A2M,Archival
10/6/17,0,T2M,Archival
10/7/17,0,A7M,Archival
10/7/17,0,A2M,Archival
10/7/17,0,T2M,Archival
10/8/17,0,A7M,Archival
10/8/17,0,A2M,Archival
10/8/17,0,T2M,Archival
10/9/17,0,A7M,Archival
10/9/17,0,A2M,Archival
10/9/17,0,T2M,Archival
10/10/17,0,A7M,Archival
10/10/17,0,A2M,Archival
10/10/17,0,T2M,Archival
10/11/17,0,A7M,Archival
10/11/17,0,A2M,Archival
10/11/17,0,T2M,Archival
10/12/17,0,A7M,Archival
10/12/17,0,A2M,Archival
10/12/17,0,T2M,Archival
10/13/17,0,A7M,Archival
10/13/17,0,A2M,Archival
10/13/17,0,T2M,Archival
10/14/17,0,A7M,Archival
10/14/17,0,A2M,Archival
10/14/17,0,T2M,Archival
10/15/17,0,A7M,Archival
10/15/17,0,A2M,Archival
10/15/17,0,T2M,Archival
10/16/17,0,A7M,Archival
10/16/17,0,A2M,Archival
10/16/17,0,T2M,Archival
10/17/17,0,A7M,Archival
10/17/17,0,A2M,Archival
10/17/17,0,T2M,Archival
10/18/17,0,A7M,Archival
10/18/17,0,A2M,Archival
10/18/17,0,T2M,Archival
10/19/17,0,A7M,Archival
10/19/17,0,A2M,Archival
10/19/17,0,T2M,Archival
10/20/17,0,A7M,Archival
10/20/17,0,A2M,Archival
10/20/17,0,T2M,Archival
10/21/17,0,A7M,Archival
10/21/17,0,A2M,Archival
10/21/17,0,T2M,Archival
10/22/17,0,A7M,Archival
10/22/17,0,A2M,Archival
10/22/17,0,T2M,Archival
10/23/17,0,A7M,Archival
10/23/17,0,A2M,Archival
10/23/17,0,T2M,Archival
10/24/17,0,A7M,Archival
10/24/17,0,A2M,Archival
10/24/17,0,T2M,Archival
10/25/17,0,A7M,Archival
10/25/17,0,A2M,Archival
10/25/17,0,T2M,Archival
10/26/17,0,A7M,Archival
10/26/17,0,A2M,Archival
10/26/17,0,T2M,Archival
10/27/17,0,A7M,Archival
10/27/17,0,A2M,Archival
10/27/17,0,T2M,Archival
10/28/17,0,A7M,Archival
10/28/17,0,A2M,Archival
10/28/17,0,T2M,Archival
10/29/17,0,A7M,Archival
10/29/17,0,A2M,Archival
10/29/17,0,T2M,Archival
10/30/17,0,A7M,Archival
10/30/17,0,A2M,Archival
10/30/17,0,T2M,Archival
10/31/17,0,A7M,Archival
10/31/17,0,A2M,Archival
10/31/17,0,T2M,Archival
11/1/17,0,A7M,Archival
11/1/17,0,A2M,Archival
11/1/17,0,T2M,Archival
11/2/17,0,A7M,Archival
11/2/17,0,A2M,Archival
11/2/17,0,T2M,Archival
11/3/17,0,A7M,Archival
11/3/17,0,A2M,Archival
11/3/17,0,T2M,Archival
11/4/17,0,A7M,Archival
11/4/17,0,A2M,Archival
11/4/17,0,T2M,Archival
11/5/17,0,A7M,Archival
11/5/17,0,A2M,Archival
11/5/17,0,T2M,Archival
11/6/17,0,A7M,Archival
11/6/17,0,A2M,Archival
11/6/17,0,T2M,Archival
11/7/17,0,A7M,Archival
11/7/17,0,A2M,Archival
11/7/17,0,T2M,Archival
11/8/17,0,A7M,Archival
11/8/17,0,A2M,Archival
11/8/17,0,T2M,Archival
11/9/17,0,A7M,Archival
11/9/17,0,A2M,Archival
11/9/17,0,T2M,Archival
11/10/17,0,A7M,Archival
11/10/17,0,A2M,Archival
11/10/17,0,T2M,Archival
11/11/17,0,A7M,Archival
11/11/17,0,A2M,Archival
11/11/17,0,T2M,Archival
11/12/17,0,A7M,Archival
11/12/17,0,A2M,Archival
11/12/17,0,T2M,Archival
11/13/17,0,A7M,Archival
11/13/17,0,A2M,Archival
11/13/17,0,T2M,Archival
11/14/17,0,A7M,Archival
11/14/17,0,A2M,Archival
11/14/17,0,T2M,Archival
11/15/17,0,A7M,Archival
11/15/17,0,A2M,Archival
11/15/17,0,T2M,Archival
11/16/17,0,A7M,Archival
11/16/17,0,A2M,Archival
11/16/17,0,T2M,Archival
11/17/17,0,A7M,Archival
11/17/17,0,A2M,Archival
11/17/17,0,T2M,Archival
11/18/17,0,A7M,Archival
11/18/17,0,A2M,Archival
11/18/17,0,T2M,Archival
11/19/17,0,A7M,Archival
11/19/17,0,A2M,Archival
11/19/17,0,T2M,Archival
11/20/17,0,A7M,Archival
11/20/17,0,A2M,Archival
11/20/17,0,T2M,Archival
11/21/17,0,A7M,Archival
11/21/17,0,A2M,Archival
11/21/17,0,T2M,Archival
11/22/17,0,A7M,Archival
11/22/17,0,A2M,Archival
11/22/17,0,T2M,Archival
11/23/17,0,A7M,Archival
11/23/17,0,A2M,Archival
11/23/17,0,T2M,Archival
11/24/17,1,A7M,Archival
6/1/21,0,RTWB,RealTime
6/2/21,0,RTWB,RealTime
6/3/21,0,RTWB,RealTime
6/4/21,0,RTWB,RealTime
6/5/21,0,RTWB,RealTime
6/6/21,0,RTWB,RealTime
6/7/21,0,RTWB,RealTime
6/8/21,0,RTWB,RealTime
6/9/21,0,RTWB,RealTime
6/10/21,0,RTWB,RealTime
6/11/21,0,RTWB,RealTime
6/12/21,0,RTWB,RealTime
6/13/21,0,RTWB,RealTime
6/14/21,0,RTWB,RealTime
6/15/21,0,RTWB,RealTime
6/16/21,0,RTWB,RealTime
6/17/21,0,RTWB,RealTime
6/18/21,1,RTWB,RealTime
6/19/21,0,RTWB,RealTime
6/20/21,0,RTWB,RealTime
6/21/21,0,RTWB,RealTime
6/22/21,0,RTWB,RealTime
6/23/21,0,RTWB,RealTime
6/24/21,0,RTWB,RealTime
6/25/21,0,RTWB,RealTime
6/26/21,0,RTWB,RealTime
6/27/21,0,RTWB,RealTime
6/28/21,0,RTWB,RealTime
6/29/21,0,RTWB,RealTime
7/1/21,0,RTWB,RealTime
7/2/21,0,RTWB,RealTime
7/3/21,0,RTWB,RealTime
7/4/21,0,RTWB,RealTime
7/5/21,0,RTWB,RealTime
7/6/21,0,RTWB,RealTime
7/7/21,0,RTWB,RealTime
7/8/21,0,RTWB,RealTime
7/9/21,0,RTWB,RealTime
7/10/21,0,RTWB,RealTime
7/11/21,0,RTWB,RealTime
7/12/21,0,RTWB,RealTime
7/13/21,0,RTWB,RealTime
7/14/21,0,RTWB,RealTime
7/15/21,0,RTWB,RealTime
7/16/21,0,RTWB,RealTime
7/17/21,0,RTWB,RealTime
7/18/21,0,RTWB,RealTime
7/19/21,0,RTWB,RealTime
7/20/21,0,RTWB,RealTime
7/21/21,0,RTWB,RealTime
7/22/21,0,RTWB,RealTime
7/23/21,0,RTWB,RealTime
7/24/21,0,RTWB,RealTime
7/25/21,0,RTWB,RealTime
7/26/21,0,RTWB,RealTime
7/27/21,0,RTWB,RealTime
7/28/21,0,RTWB,RealTime
7/29/21,0,RTWB,RealTime
7/30/21,0,RTWB,RealTime
7/31/21,0,RTWB,RealTime
10/1/21,0,RTWB,RealTime
10/2/21,0,RTWB,RealTime
10/3/21,0,RTWB,RealTime
10/4/21,0,RTWB,RealTime
10/5/21,0,RTWB,RealTime
10/6/21,0,RTWB,RealTime
10/7/21,0,RTWB,RealTime
10/8/21,0,RTWB,RealTime
10/9/21,0,RTWB,RealTime
10/10/21,0,RTWB,RealTime
10/11/21,0,RTWB,RealTime
10/12/21,0,RTWB,RealTime
10/13/21,0,RTWB,RealTime
10/14/21,0,RTWB,RealTime
10/15/21,0,RTWB,RealTime
10/16/21,0,RTWB,RealTime
10/17/21,0,RTWB,RealTime
10/18/21,0,RTWB,RealTime
10/19/21,0,RTWB,RealTime
10/20/21,0,RTWB,RealTime
10/21/21,0,RTWB,RealTime
10/22/21,0,RTWB,RealTime
10/23/21,0,RTWB,RealTime
10/24/21,0,RTWB,RealTime
10/25/21,0,RTWB,RealTime
10/26/21,0,RTWB,RealTime
10/27/21,0,RTWB,RealTime
10/28/21,0,RTWB,RealTime
10/29/21,0,RTWB,RealTime
10/30/21,0,RTWB,RealTime
10/31/21,0,RTWB,RealTime
11/1/21,0,RTWB,RealTime
11/2/21,0,RTWB,RealTime
11/3/21,0,RTWB,RealTime
11/4/21,0,RTWB,RealTime
11/5/21,0,RTWB,RealTime
11/6/21,0,RTWB,RealTime
11/7/21,0,RTWB,RealTime
11/8/21,0,RTWB,RealTime
11/9/21,0,RTWB,RealTime
11/10/21,0,RTWB,RealTime
11/11/21,1,RTWB,RealTime
11/12/21,0,RTWB,RealTime
11/13/21,0,RTWB,RealTime
11/14/21,0,RTWB,RealTime
11/15/21,0,RTWB,RealTime
11/16/21,0,RTWB,RealTime
11/17/21,0,RTWB,RealTime
11/18/21,0,RTWB,RealTime
11/19/21,0,RTWB,RealTime
11/20/21,0,RTWB,RealTime
11/21/21,0,RTWB,RealTime
11/22/21,0,RTWB,RealTime
11/23/21,0,RTWB,RealTime
11/24/21,0,RTWB,RealTime
11/25/21,0,RTWB,RealTime
11/26/21,0,RTWB,RealTime
11/27/21,0,RTWB,RealTime
11/28/21,0,RTWB,RealTime
11/29/21,0,RTWB,RealTime
11/30/21,0,RTWB,RealTime
12/1/21,0,RTWB,RealTime
12/2/21,0,RTWB,RealTime
12/3/21,0,RTWB,RealTime
12/4/21,0,RTWB,RealTime
12/5/21,1,RTWB,RealTime
12/6/21,1,RTWB,RealTime
12/7/21,0,RTWB,RealTime
12/8/21,0,RTWB,RealTime
12/9/21,1,RTWB,RealTime
12/10/21,0,RTWB,RealTime
12/11/21,1,RTWB,RealTime
12/12/21,0,RTWB,RealTime
12/13/21,0,RTWB,RealTime
12/14/21,0,RTWB,RealTime
12/15/21,0,RTWB,RealTime
12/16/21,0,RTWB,RealTime
12/17/21,0,RTWB,RealTime
12/18/21,1,RTWB,RealTime
12/19/21,0,RTWB,RealTime
12/20/21,1,RTWB,RealTime
12/21/21,1,RTWB,RealTime
12/22/21,1,RTWB,RealTime
12/23/21,1,RTWB,RealTime
12/24/21,1,RTWB,RealTime
12/25/21,1,RTWB,RealTime
12/26/21,1,RTWB,RealTime
12/27/21,0,RTWB,RealTime
12/28/21,0,RTWB,RealTime
12/29/21,0,RTWB,RealTime
12/30/21,0,RTWB,RealTime
12/31/21,1,RTWB,RealTime
1/1/22,1,RTWB,RealTime
1/2/22,1,RTWB,RealTime
1/3/22,1,RTWB,RealTime
1/4/22,1,RTWB,RealTime
1/5/22,1,RTWB,RealTime
1/6/22,1,RTWB,RealTime
1/7/22,0,RTWB,RealTime
1/8/22,1,RTWB,RealTime
1/9/22,1,RTWB,RealTime
1/10/22,0,RTWB,RealTime
1/11/22,1,RTWB,RealTime
1/12/22,1,RTWB,RealTime
1/13/22,0,RTWB,RealTime
1/14/22,0,RTWB,RealTime
1/15/22,0,RTWB,RealTime
1/16/22,0,RTWB,RealTime
