"time","bottom_temp","sst","sss","zeta","dist_shore_km","dist_OC_km","dist_200m_km","dist_MO_km","dist_RTWB_km","dist_NB_km","depth_m"
2017-05-31,8.68410205841064,16.0391731262207,32.6754035949707,-0.0221440959721804,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-01,8.69506740570068,16.2888927459717,32.5496559143066,-0.0791696980595589,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-02,8.3324613571167,16.4676723480225,32.3824653625488,-0.0903652384877205,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-03,8.33729648590088,16.6849517822266,32.1852874755859,-0.107771821320057,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-04,8.29976081848145,16.8569202423096,32.1218643188477,-0.152842745184898,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-05,9.29074001312256,16.7990074157715,31.8363780975342,-0.0424488633871078,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-06,9.31239700317383,16.932107925415,31.6021728515625,0.020308481529355,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-07,9.04676055908203,16.8628330230713,31.8177795410156,0.0330189801752567,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-08,9.61028385162354,15.9698629379272,32.2920150756836,-0.00580395990982652,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-09,9.56704807281494,15.935435295105,32.5381546020508,-0.00886369775980711,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-10,9.56250476837158,16.5924816131592,32.0468940734863,-0.137500450015068,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-11,9.69859027862549,18.1032962799072,31.6313457489014,-0.19054089486599,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-12,9.69676303863525,18.7796382904053,31.2691192626953,-0.180330142378807,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-13,9.7045259475708,19.4577503204346,30.8989543914795,-0.137432590126991,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-14,10.6715726852417,20.5085697174072,30.7231121063232,-0.0601868629455566,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-15,10.6874094009399,20.444896697998,30.9775295257568,-0.012911013327539,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-16,10.4358749389648,20.4669551849365,31.2278308868408,0.054170984774828,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-17,10.1057024002075,20.6994438171387,31.2484436035156,0.0686608552932739,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-18,10.0154943466187,20.5127868652344,30.9437885284424,0.0433946661651134,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-19,10.0886754989624,20.31272315979,30.7248287200928,-0.00328184477984905,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-20,10.8508062362671,21.1843891143799,31.4377193450928,-0.149638682603836,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-21,11.018744468689,21.5340709686279,31.5341129302979,-0.154960706830025,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-22,11.0485486984253,21.7035064697266,31.5607357025146,-0.144998610019684,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-23,11.1443471908569,22.2203731536865,31.6818370819092,-0.137072250247002,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-24,11.0105237960815,21.2276039123535,31.978422164917,-0.148218795657158,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-25,11.1673498153687,21.1149082183838,32.1028099060059,-0.18642570078373,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-26,11.598916053772,22.2670974731445,32.069637298584,-0.156909614801407,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-27,11.4675903320312,22.6002902984619,32.0672569274902,-0.114477686583996,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-28,11.2687082290649,22.6040744781494,32.0440788269043,-0.106301300227642,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-29,10.5309867858887,22.4937572479248,32.1280403137207,-0.130749449133873,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-06-30,10.1690816879272,21.9169178009033,32.3414726257324,-0.14470948278904,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-01,9.77349185943604,21.5999660491943,32.4697608947754,-0.118850372731686,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-02,9.7535810470581,22.6309032440186,32.6085739135742,-0.0913877561688423,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-03,9.89587116241455,23.1109237670898,32.6136131286621,-0.105757661163807,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-04,10.0966110229492,23.2210826873779,32.6185035705566,-0.0942648649215698,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-05,9.91380310058594,23.9463958740234,32.6709480285645,-0.0859484896063805,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-06,9.76692295074463,23.959228515625,32.6543006896973,-0.0893298164010048,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-07,9.54283332824707,24.0485210418701,32.6691970825195,0.0176213346421719,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-08,9.48929500579834,24.4865264892578,32.820369720459,-0.0872907862067223,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-09,9.59815120697021,24.5609874725342,32.8054618835449,-0.117578484117985,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-10,9.66675853729248,24.7305164337158,32.781665802002,-0.142560765147209,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-11,9.98710346221924,25.1016216278076,32.8292350769043,-0.136416062712669,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-12,9.80872249603271,25.2119731903076,32.6923713684082,-0.133368894457817,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-13,9.73158836364746,25.5652618408203,32.4038200378418,-0.123899079859257,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-14,10.8931427001953,25.8788814544678,31.8512725830078,-0.0559165477752686,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-15,10.6350650787354,26.3151187896729,31.7412357330322,-0.045362513512373,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-16,10.384181022644,26.5194473266602,31.7878189086914,-0.0388807691633701,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-17,10.7654008865356,26.9443645477295,31.9570484161377,-0.0581023059785366,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-18,10.6940450668335,26.9639492034912,31.9391994476318,-0.0907544419169426,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-19,10.6196165084839,27.1194248199463,31.9551677703857,-0.120363175868988,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-20,9.98002910614014,26.6986637115479,32.159122467041,-0.149901539087296,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-21,10.0229749679565,26.4586811065674,32.2311134338379,-0.149495080113411,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-22,10.0228719711304,26.5755462646484,32.1700592041016,-0.123997688293457,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-23,10.5469102859497,26.8466854095459,32.0679168701172,-0.0781598165631294,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-24,10.3713855743408,26.4144954681396,31.878044128418,-0.0357619412243366,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-25,9.89547634124756,25.5776977539062,31.571891784668,-0.083485372364521,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-26,9.9194803237915,25.6972427368164,31.5921421051025,-0.0582635253667831,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-27,10.0562400817871,25.5383834838867,31.7679080963135,-0.040288794785738,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-28,9.88186359405518,25.2290782928467,31.9183349609375,-0.0148664154112339,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-29,11.3004693984985,23.9766445159912,31.6628398895264,0.167662024497986,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-30,12.0238304138184,22.3870716094971,32.0081825256348,0.112732790410519,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-07-31,12.3030080795288,22.5520248413086,31.9908237457275,0.0055609904229641,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-01,11.1842079162598,23.1793270111084,32.0117797851562,-0.0334874428808689,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-02,10.913649559021,23.7199382781982,32.0542030334473,-0.0577789209783077,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-03,10.6688776016235,23.7369079589844,32.1054649353027,-0.0300094876438379,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-04,10.9454727172852,23.2696704864502,32.1542205810547,-0.029597632586956,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-05,11.0677804946899,23.5480499267578,32.1738777160645,0.0123513331636786,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-06,11.1129598617554,23.53537940979,32.112678527832,-0.0844790041446686,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-07,10.9822807312012,23.5945224761963,32.0736618041992,-0.0950544700026512,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-08,11.0482788085938,23.5792255401611,32.0172538757324,-0.026157334446907,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-09,11.2639741897583,23.8175258636475,31.9803237915039,-0.131189361214638,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-10,11.3991346359253,24.187105178833,32.1116142272949,-0.16013802587986,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-11,11.4849100112915,24.2588882446289,32.1442184448242,-0.128418743610382,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-12,11.3654088973999,24.3440456390381,32.1514739990234,-0.0483107529580593,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-13,11.5045709609985,25.2025661468506,32.2014007568359,-0.0412437357008457,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-14,11.5571746826172,25.3671493530273,32.1692008972168,-0.0522830486297607,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-15,11.437912940979,25.4933032989502,32.1026573181152,0.0304796025156975,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-16,10.3397121429443,25.6075000762939,32.0786552429199,-0.0170716494321823,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-17,10.2326536178589,25.5509796142578,31.9655075073242,-0.0540146939456463,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-18,9.88953113555908,25.4939365386963,31.9498291015625,-0.00658509880304337,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-19,11.1226491928101,25.2460079193115,31.8954639434814,-0.0441134870052338,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-20,11.2759132385254,25.3961124420166,31.7885513305664,-0.0903151258826256,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-21,11.4698057174683,25.5346527099609,31.7722988128662,-0.126552313566208,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-22,11.8255300521851,26.0249938964844,32.0392723083496,-0.105355329811573,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-23,11.668662071228,26.1700305938721,32.1638946533203,-0.0430373549461365,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-24,11.5322694778442,26.2665939331055,32.0763359069824,-0.00043940544128418,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-25,12.6312074661255,25.6503429412842,31.9925537109375,-0.0473184920847416,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-26,12.5645980834961,25.4698276519775,31.9098834991455,-0.0775364264845848,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-27,12.3792123794556,24.9400653839111,31.8204116821289,-0.0670133754611015,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-28,15.006459236145,24.4384899139404,31.6572799682617,0.0158037561923265,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-29,14.7994718551636,23.8994998931885,31.5469074249268,0.125086322426796,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-30,15.6708002090454,22.2054977416992,31.877233505249,0.17327706515789,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-08-31,14.2591905593872,22.2876071929932,31.8672771453857,0.0348162837326527,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-01,13.849570274353,22.9272632598877,31.7751846313477,0.0264987554401159,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-02,14.157467842102,22.2320652008057,31.8456115722656,-0.0312996171414852,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-03,12.7258024215698,22.0124130249023,31.8943500518799,0.0177401080727577,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-04,12.3649826049805,22.0721569061279,31.7790584564209,-0.0259111654013395,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-05,12.1371908187866,22.5138683319092,31.6693515777588,-0.051853034645319,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-06,13.3337507247925,22.635160446167,31.72509765625,-0.0503280274569988,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-07,13.5994987487793,22.4363422393799,31.6884784698486,-0.0402515195310116,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-08,13.8214960098267,22.2037258148193,31.6946640014648,-0.173685535788536,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-09,13.7974662780762,22.1108074188232,31.7721881866455,-0.115951083600521,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-10,13.5784215927124,21.8085403442383,31.7784881591797,-0.0839497819542885,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-11,13.1637077331543,21.5983028411865,31.8096485137939,-0.0818092003464699,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-12,15.0329999923706,21.8362140655518,31.7582149505615,-0.0340610779821873,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-13,14.9157857894897,21.9069519042969,31.674072265625,0.0220713969320059,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-14,14.5607805252075,21.9268741607666,31.572473526001,0.00631827488541603,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-15,14.6365623474121,22.2383518218994,31.5187225341797,0.0317693501710892,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-16,14.6903991699219,22.3495788574219,31.4883403778076,-0.0205890331417322,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-17,14.6967849731445,22.3758525848389,31.4762649536133,-0.022692508995533,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-18,15.9992551803589,22.5563297271729,31.533353805542,0.0789786130189896,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-19,16.2937335968018,22.2717609405518,31.3667507171631,0.253521651029587,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-20,16.768575668335,20.8251628875732,31.6204738616943,0.260333210229874,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-21,16.4812030792236,20.5954685211182,31.5741424560547,0.123781554400921,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-22,16.3239841461182,20.8188934326172,31.4309616088867,0.182719364762306,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-23,15.4356994628906,20.9410743713379,31.2798480987549,0.138687953352928,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-24,15.7715368270874,20.7592792510986,31.2824249267578,0.0486642904579639,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-25,16.00563621521,20.8106937408447,31.2834072113037,0.053335502743721,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-26,16.0753650665283,20.7521343231201,31.4094409942627,0.104907415807247,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-27,16.8833389282227,21.0887985229492,31.6455135345459,0.195104852318764,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-28,17.3598728179932,20.8101596832275,31.9857578277588,0.191854476928711,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-29,17.4943447113037,20.5635395050049,32.2322845458984,0.069933719933033,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-09-30,17.5997905731201,20.3853702545166,32.1477012634277,0.0081307552754879,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-01,17.8277683258057,19.4337615966797,32.3417129516602,0.00948597770184278,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-02,17.9532260894775,19.5892391204834,32.552303314209,-0.0988902226090431,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-03,16.3145618438721,19.4548091888428,32.3990821838379,-0.104268275201321,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-04,16.6208934783936,19.4331016540527,32.4151611328125,-0.0563338249921799,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-05,16.4573879241943,19.6338748931885,32.2941246032715,-0.125122755765915,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-06,16.2223453521729,20.7620983123779,31.835729598999,-0.119639508426189,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-07,16.1684494018555,21.2306861877441,31.7530345916748,-0.0326078571379185,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-08,15.9139518737793,21.5368576049805,31.7185115814209,-0.0331310369074345,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-09,15.4092836380005,21.8091144561768,31.6753520965576,-0.0184391271322966,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-10,15.1824254989624,22.119384765625,31.5113887786865,-0.0470519177615643,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-11,15.0598840713501,22.1186046600342,31.5122394561768,-0.0268556475639343,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-12,17.6684417724609,20.6094074249268,31.52121925354,0.186611771583557,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-13,18.1388874053955,19.574592590332,31.971342086792,0.153094306588173,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-14,18.3090763092041,19.5998306274414,32.0412063598633,0.0588309913873672,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-15,18.1538009643555,19.7992286682129,31.9785404205322,0.00960056949406862,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-16,18.0555629730225,19.8701114654541,31.8384456634521,-0.0527531951665878,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-17,18.0946178436279,19.2126560211182,31.9580326080322,-0.133075535297394,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-18,18.0977344512939,19.4204044342041,32.1218223571777,-0.104695163667202,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-19,18.1251811981201,19.4204292297363,32.0932426452637,-0.127682909369469,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-20,18.183479309082,19.4349822998047,32.0597381591797,-0.182082191109657,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-21,17.4867744445801,19.0501613616943,32.1466217041016,-0.169597923755646,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-22,17.5044078826904,19.0062313079834,32.1828651428223,-0.15630666911602,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-23,17.4814376831055,18.9731349945068,32.1940765380859,-0.0540200658142567,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-24,17.1800899505615,19.192720413208,32.2795448303223,0.116153694689274,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-25,16.9991512298584,19.2508392333984,32.1116142272949,0.154979795217514,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-26,16.9830112457275,18.9971237182617,32.1441993713379,0.114718556404114,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-27,17.7003784179688,18.9089641571045,32.2025756835938,-0.0837709829211235,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-28,18.1574478149414,18.8180408477783,32.2441291809082,-0.0705506578087807,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-29,18.2120342254639,18.8543663024902,32.1031875610352,0.125297635793686,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-30,17.5515232086182,19.0435390472412,31.959264755249,0.0919136330485344,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-10-31,18.4937725067139,18.6244335174561,32.2211532592773,-0.223273143172264,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-01,18.698314666748,18.5188312530518,32.3384552001953,-0.14516843855381,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-02,18.9026432037354,18.4232730865479,32.2724075317383,-0.0682457014918327,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-03,18.7624759674072,18.4357128143311,32.2229995727539,-0.0474269799888134,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-04,18.7201824188232,18.2669353485107,32.1851463317871,-0.0322802104055882,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-05,18.2130451202393,17.9021911621094,32.1733818054199,0.0625305622816086,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-06,17.5501480102539,17.7923069000244,32.0338439941406,0.067505843937397,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-07,17.6683483123779,17.7150974273682,32.0120658874512,0.0783103480935097,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-08,18.5699214935303,17.7111568450928,31.9562358856201,0.189979359507561,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-09,18.2178764343262,17.6625137329102,32.2770614624023,0.181025817990303,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-10,18.10666847229,17.4921493530273,32.3725662231445,0.0539017766714096,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-11,17.9183216094971,17.0158843994141,32.4563941955566,-0.0811448022723198,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-12,17.1179695129395,16.8587665557861,32.4584007263184,-0.0996627137064934,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-13,17.0239200592041,16.7636280059814,32.4190635681152,-0.030556857585907,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-14,15.409049987793,15.7975244522095,32.3920745849609,-0.00656118988990784,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-15,15.4271402359009,15.4054756164551,32.5429954528809,0.0699911862611771,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-16,15.3186874389648,15.253809928894,32.4715461730957,0.13174270093441,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-17,15.6921873092651,15.6842193603516,32.4706039428711,-0.0826183333992958,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-18,15.73082447052,15.4988355636597,32.4757347106934,-0.0311950519680977,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-19,15.6215715408325,15.4756736755371,32.496639251709,-0.0735249221324921,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-20,15.5405035018921,15.4429273605347,32.6424446105957,-0.286052912473679,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-21,15.334174156189,15.2776136398315,32.7510261535645,-0.263444781303406,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-22,14.535403251648,15.2407531738281,32.7698097229004,-0.110700570046902,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-23,14.3598337173462,15.0214586257935,32.9874610900879,-0.11914274841547,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-24,14.3236570358276,14.8145551681519,33.0234718322754,-0.105845309793949,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-25,14.3412847518921,14.6990175247192,33.020565032959,-0.0276309605687857,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-26,13.9354820251465,14.9207525253296,32.9795989990234,-0.0621082969009876,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-27,14.0976905822754,14.5707893371582,32.9939727783203,-0.161126390099525,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-28,14.3106603622437,14.4379625320435,32.9947471618652,-0.181144341826439,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-29,14.3220491409302,14.4947309494019,32.9054908752441,-0.173196375370026,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-11-30,14.4360389709473,14.4285745620728,32.949031829834,-0.137287437915802,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-01,14.4313850402832,14.3909711837769,32.9672737121582,-0.0795932188630104,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-02,14.188027381897,14.2335920333862,33.101318359375,-0.134802460670471,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-03,14.1564035415649,14.1489028930664,33.0970764160156,-0.13601391017437,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-04,14.1129274368286,14.120701789856,33.1569900512695,-0.151451781392097,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-05,14.1082220077515,14.617693901062,33.2206420898438,-0.088424988090992,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-06,14.1053037643433,14.5573692321777,33.1600761413574,-0.0513985641300678,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-07,14.1986656188965,14.3737983703613,33.1930656433105,-0.102049730718136,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-08,14.0838584899902,13.580174446106,33.2197608947754,-0.0864033028483391,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-09,14.1226301193237,13.3389081954956,33.267692565918,0.0435138940811157,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-10,14.0592565536499,13.0805253982544,33.2981300354004,0.0354680269956589,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-11,14.6743116378784,14.1142854690552,33.3050498962402,-0.143430694937706,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-12,14.6545114517212,13.8663244247437,33.3312911987305,-0.038016751408577,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-13,14.6118001937866,13.6012468338013,33.4157524108887,-0.142089024186134,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-14,13.4058103561401,12.6632385253906,32.9332504272461,-0.264479726552963,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-15,13.290322303772,11.8317832946777,32.6858253479004,-0.198394939303398,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-16,13.3299932479858,11.7343912124634,32.789966583252,-0.235474482178688,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-17,12.7774782180786,11.6429796218872,33.0024681091309,-0.39684447646141,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-18,12.7337112426758,11.5817880630493,32.9473991394043,-0.226250693202019,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-19,12.6886568069458,11.5700073242188,32.9322547912598,-0.189639046788216,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-20,12.7296075820923,12.7697877883911,33.1264343261719,-0.246791824698448,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-21,12.8490724563599,12.592230796814,33.1963043212891,-0.239096835255623,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-22,12.7646360397339,12.4903345108032,33.1946792602539,-0.157058537006378,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-23,12.1995239257812,12.2004709243774,33.1027183532715,-0.106134057044983,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-24,12.2125082015991,11.9495248794556,33.1229209899902,-0.14554725587368,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-25,12.1250991821289,11.8078002929688,33.1949424743652,-0.169245839118958,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-26,12.5550813674927,12.1940851211548,33.3175010681152,-0.460453033447266,48.7,50.2,55.9,22.4,12.2,23.9,34
2017-12-27,12.7969818115234,12.0129442214966,33.2934226989746,-0.468788236379623,48.7,50.2,55.9,22.4,12.2,23.9,34
