date,bottom_temp,sst,sss,stratification,zeta,dist_shore_km,dist_OC_km,dist_200m_km,dist_MO_km,dist_RTWB_km,dist_NB_km,depth_m,datetime,daily_occurrence,site,device_type
11/25/15,14.00321579,13.96767807,32.93528366,-0.001480738,-0.399179786,21.4,23.1,83.3,5.3,16.3,13.5,24,11/25/15,1,A2M,Archival
11/26/15,13.90320301,13.90606308,32.94277573,0.00011917,-0.319520801,21.4,23.1,83.3,5.3,16.3,13.5,24,11/26/15,1,A2M,Archival
11/27/15,13.85817814,13.82030869,32.89976883,-0.001577894,-0.28466177,21.4,23.1,83.3,5.3,16.3,13.5,24,11/27/15,1,A2M,Archival
11/28/15,13.80417728,13.73520184,32.88919449,-0.002873977,-0.23959595,21.4,23.1,83.3,5.3,16.3,13.5,24,11/28/15,1,A2M,Archival
11/29/15,13.83517456,13.72376251,32.90345383,-0.004642169,-0.145600855,21.4,23.1,83.3,5.3,16.3,13.5,24,11/29/15,1,A2M,Archival
11/30/15,13.95602417,13.94465923,33.03147125,-0.000473539,-0.045380007,21.4,23.1,83.3,5.3,16.3,13.5,24,11/30/15,1,A2M,Archival
12/1/15,13.45789719,13.46957397,32.82950974,0.000486533,0.004901305,21.4,23.1,83.3,5.3,16.3,13.5,24,12/1/15,1,A2M,Archival
12/2/15,13.30491352,13.20919418,32.59801102,-0.003988306,-0.042324547,21.4,23.1,83.3,5.3,16.3,13.5,24,12/2/15,0,A2M,Archival
12/3/15,13.55802917,13.19848919,32.57075882,-0.014980833,-0.252835244,21.4,23.1,83.3,5.3,16.3,13.5,24,12/3/15,1,A2M,Archival
12/4/15,13.01689816,12.82457256,32.73991013,-0.008013566,-0.415590405,21.4,23.1,83.3,5.3,16.3,13.5,24,12/4/15,0,A2M,Archival
12/5/15,12.89698124,12.78858185,32.84196472,-0.004516641,-0.339505106,21.4,23.1,83.3,5.3,16.3,13.5,24,12/5/15,1,A2M,Archival
12/6/15,12.854846,12.80913258,32.89689636,-0.001904726,-0.313711405,21.4,23.1,83.3,5.3,16.3,13.5,24,12/6/15,1,A2M,Archival
12/7/15,12.85552883,12.90277863,32.59218216,0.001968741,-0.198341265,21.4,23.1,83.3,5.3,16.3,13.5,24,12/7/15,1,A2M,Archival
12/8/15,13.0676651,12.81118011,32.62799454,-0.010686874,-0.192181051,21.4,23.1,83.3,5.3,16.3,13.5,24,12/8/15,1,A2M,Archival
12/9/15,13.19289494,12.82536602,32.75279999,-0.015313705,-0.09691108,21.4,23.1,83.3,5.3,16.3,13.5,24,12/9/15,1,A2M,Archival
12/10/15,12.98492813,12.42142868,32.53471756,-0.023479144,-0.024804242,21.4,23.1,83.3,5.3,16.3,13.5,24,12/10/15,1,A2M,Archival
12/11/15,12.99188614,12.27477169,32.41814041,-0.029879769,-0.07095594,21.4,23.1,83.3,5.3,16.3,13.5,24,12/11/15,1,A2M,Archival
12/12/15,13.09429169,12.16474628,32.41840744,-0.038731058,-0.107850581,21.4,23.1,83.3,5.3,16.3,13.5,24,12/12/15,1,A2M,Archival
12/13/15,12.53299236,12.48840237,32.50703812,-0.001857917,-0.121967621,21.4,23.1,83.3,5.3,16.3,13.5,24,12/13/15,0,A2M,Archival
12/14/15,12.5923605,12.68458176,32.57889557,0.003842553,-0.029710671,21.4,23.1,83.3,5.3,16.3,13.5,24,12/14/15,0,A2M,Archival
12/15/15,12.84180737,12.62531281,32.74087143,-0.009020607,-0.043520089,21.4,23.1,83.3,5.3,16.3,13.5,24,12/15/15,0,A2M,Archival
12/16/15,12.82283497,12.59566784,32.74042892,-0.009465297,-0.172976211,21.4,23.1,83.3,5.3,16.3,13.5,24,12/16/15,1,A2M,Archival
12/17/15,12.8119173,12.73442554,32.71777725,-0.003228823,0.121450238,21.4,23.1,83.3,5.3,16.3,13.5,24,12/17/15,0,A2M,Archival
12/18/15,12.75886822,12.78743267,32.6215477,0.001190186,0.064232893,21.4,23.1,83.3,5.3,16.3,13.5,24,12/18/15,0,A2M,Archival
12/19/15,13.13201046,12.437253,32.58562851,-0.028948228,-0.301545769,21.4,23.1,83.3,5.3,16.3,13.5,24,12/19/15,0,A2M,Archival
12/20/15,13.06978512,12.27558422,32.91864395,-0.033091704,-0.41541931,21.4,23.1,83.3,5.3,16.3,13.5,24,12/20/15,0,A2M,Archival
12/21/15,12.82030869,12.48616505,33.14110947,-0.013922652,-0.338515669,21.4,23.1,83.3,5.3,16.3,13.5,24,12/21/15,0,A2M,Archival
12/22/15,13.51626205,13.31680298,33.05687714,-0.008310795,-0.249224082,21.4,23.1,83.3,5.3,16.3,13.5,24,12/22/15,0,A2M,Archival
12/23/15,13.73205948,13.42231083,32.82901764,-0.012906194,-0.236763358,21.4,23.1,83.3,5.3,16.3,13.5,24,12/23/15,0,A2M,Archival
12/24/15,13.91483307,13.37089062,32.8331871,-0.022664269,-0.223613262,21.4,23.1,83.3,5.3,16.3,13.5,24,12/24/15,0,A2M,Archival
12/25/15,13.58562756,12.55244827,32.65789413,-0.043049137,-0.243025079,21.4,23.1,83.3,5.3,16.3,13.5,24,12/25/15,0,A2M,Archival
12/26/15,13.57052994,12.57098103,32.67469406,-0.041647871,-0.173537314,21.4,23.1,83.3,5.3,16.3,13.5,24,12/26/15,0,A2M,Archival
12/27/15,12.97876835,12.56147289,32.76241684,-0.017387311,-0.109064482,21.4,23.1,83.3,5.3,16.3,13.5,24,12/27/15,0,A2M,Archival
12/28/15,13.54455662,13.10038471,32.65837097,-0.018507163,-0.229499519,21.4,23.1,83.3,5.3,16.3,13.5,24,12/28/15,1,A2M,Archival
12/29/15,12.93018627,12.94935894,32.77173233,0.000798861,0.048475515,21.4,23.1,83.3,5.3,16.3,13.5,24,12/29/15,1,A2M,Archival
12/30/15,12.57348728,12.49528885,32.49444199,-0.003258268,-0.112559497,21.4,23.1,83.3,5.3,16.3,13.5,24,12/30/15,1,A2M,Archival
12/31/15,11.82075977,12.14123821,32.39344406,0.013353268,-0.020554295,21.4,23.1,83.3,5.3,16.3,13.5,24,12/31/15,1,A2M,Archival
1/1/16,11.84463215,11.61731434,32.39916229,-0.009471575,-0.166562378,21.4,23.1,83.3,5.3,16.3,13.5,24,1/1/16,1,A2M,Archival
1/2/16,12.05064392,11.26258564,32.41126633,-0.032835762,-0.234097913,21.4,23.1,83.3,5.3,16.3,13.5,24,1/2/16,1,A2M,Archival
1/3/16,11.87167072,10.6753397,32.09038162,-0.049847126,-0.14649038,21.4,23.1,83.3,5.3,16.3,13.5,24,1/3/16,1,A2M,Archival
1/4/16,12.32215977,10.62215519,32.33298874,-0.070833524,-0.159718379,21.4,23.1,83.3,5.3,16.3,13.5,24,1/4/16,0,A2M,Archival
1/5/16,11.52074909,11.08312511,32.97140503,-0.018234332,-0.158794895,21.4,23.1,83.3,5.3,16.3,13.5,24,1/5/16,0,A2M,Archival
1/6/16,11.86949635,10.93776035,32.96219635,-0.038822333,-0.194691882,21.4,23.1,83.3,5.3,16.3,13.5,24,1/6/16,1,A2M,Archival
1/7/16,11.45936871,9.146184921,31.05327034,-0.096382658,-0.207465485,21.4,23.1,83.3,5.3,16.3,13.5,24,1/7/16,0,A2M,Archival
1/8/16,11.24916172,10.10337543,32.28475952,-0.047741095,-0.116445959,21.4,23.1,83.3,5.3,16.3,13.5,24,1/8/16,0,A2M,Archival
1/9/16,11.00220108,10.57313347,33.18241119,-0.017877817,0.023948168,21.4,23.1,83.3,5.3,16.3,13.5,24,1/9/16,0,A2M,Archival
1/10/16,10.66314411,10.58432579,33.04393387,-0.003284097,0.143986672,21.4,23.1,83.3,5.3,16.3,13.5,24,1/10/16,0,A2M,Archival
1/11/16,10.84004974,9.314282417,31.13240242,-0.063573639,-0.177105606,21.4,23.1,83.3,5.3,16.3,13.5,24,1/11/16,1,A2M,Archival
1/12/16,10.47755718,8.621259689,31.37849617,-0.077345729,-0.223548904,21.4,23.1,83.3,5.3,16.3,13.5,24,1/12/16,0,A2M,Archival
1/13/16,10.74201965,8.936789513,32.23906708,-0.075217923,-0.336418748,21.4,23.1,83.3,5.3,16.3,13.5,24,1/13/16,0,A2M,Archival
1/14/16,10.0645113,8.77500248,32.49693298,-0.053729534,-0.281391531,21.4,23.1,83.3,5.3,16.3,13.5,24,1/14/16,0,A2M,Archival
1/15/16,10.25497341,9.546455383,32.72985077,-0.029521585,-0.156400338,21.4,23.1,83.3,5.3,16.3,13.5,24,1/15/16,1,A2M,Archival
1/16/16,10.24371815,9.745081902,32.76341629,-0.02077651,0.09065333,21.4,23.1,83.3,5.3,16.3,13.5,24,1/16/16,1,A2M,Archival
1/17/16,10.15085793,9.626472473,32.84567642,-0.021849394,-0.033393983,21.4,23.1,83.3,5.3,16.3,13.5,24,1/17/16,1,A2M,Archival
1/18/16,8.948379517,8.633133888,32.94378662,-0.013135235,-0.137060642,21.4,23.1,83.3,5.3,16.3,13.5,24,1/18/16,1,A2M,Archival
1/19/16,7.905375957,7.821525574,32.84112167,-0.003493766,-0.527974308,21.4,23.1,83.3,5.3,16.3,13.5,24,1/19/16,0,A2M,Archival
1/20/16,7.414161682,7.364639759,32.8976326,-0.002063413,-0.55954963,21.4,23.1,83.3,5.3,16.3,13.5,24,1/20/16,0,A2M,Archival
1/21/16,7.105577469,7.050228119,32.91978455,-0.002306223,-0.316588223,21.4,23.1,83.3,5.3,16.3,13.5,24,1/21/16,0,A2M,Archival
1/22/16,7.129512787,7.085929394,32.98851395,-0.001815975,-0.274313182,21.4,23.1,83.3,5.3,16.3,13.5,24,1/22/16,0,A2M,Archival
1/23/16,7.208238602,7.210277081,32.97045135,8.49366E-05,0.517767489,21.4,23.1,83.3,5.3,16.3,13.5,24,1/23/16,0,A2M,Archival
1/24/16,6.159053802,6.134000301,32.81460953,-0.001043896,0.379643291,21.4,23.1,83.3,5.3,16.3,13.5,24,1/24/16,0,A2M,Archival
1/25/16,5.663194656,5.60401535,32.85793686,-0.002465804,-0.011267089,21.4,23.1,83.3,5.3,16.3,13.5,24,1/25/16,1,A2M,Archival
1/26/16,5.880878448,4.829489231,32.34269333,-0.043807884,-0.142784879,21.4,23.1,83.3,5.3,16.3,13.5,24,1/26/16,1,A2M,Archival
1/27/16,6.873542786,5.653176785,31.85227203,-0.050848583,-0.226437747,21.4,23.1,83.3,5.3,16.3,13.5,24,1/27/16,1,A2M,Archival
1/28/16,7.024198532,5.82302618,32.05598831,-0.050048848,-0.110995613,21.4,23.1,83.3,5.3,16.3,13.5,24,1/28/16,1,A2M,Archival
1/29/16,7.184875965,5.979135513,32.13690567,-0.050239185,-0.042671043,21.4,23.1,83.3,5.3,16.3,13.5,24,1/29/16,1,A2M,Archival
1/30/16,6.708534241,5.890666485,32.34276962,-0.034077823,-0.216769934,21.4,23.1,83.3,5.3,16.3,13.5,24,1/30/16,1,A2M,Archival
1/31/16,6.600809574,5.866022587,32.3782959,-0.030616124,-0.217884302,21.4,23.1,83.3,5.3,16.3,13.5,24,1/31/16,1,A2M,Archival
2/1/16,7.123172283,6.283555984,32.47027588,-0.034984012,-0.211143017,21.4,23.1,83.3,5.3,16.3,13.5,24,2/1/16,1,A2M,Archival
2/2/16,7.025402546,6.504971981,32.3522377,-0.021684607,-0.24655056,21.4,23.1,83.3,5.3,16.3,13.5,24,2/2/16,1,A2M,Archival
2/3/16,6.991109371,6.570810795,32.39838791,-0.017512441,-0.185797632,21.4,23.1,83.3,5.3,16.3,13.5,24,2/3/16,1,A2M,Archival
2/4/16,7.281919003,6.700032711,32.2560997,-0.024245262,-0.139893338,21.4,23.1,83.3,5.3,16.3,13.5,24,2/4/16,1,A2M,Archival
2/5/16,6.759455204,6.268728256,32.20878983,-0.020446956,-0.190679133,21.4,23.1,83.3,5.3,16.3,13.5,24,2/5/16,1,A2M,Archival
2/6/16,6.637182713,6.281518936,32.34848785,-0.014819324,-0.2505835,21.4,23.1,83.3,5.3,16.3,13.5,24,2/6/16,1,A2M,Archival
2/7/16,6.823029995,6.031551361,32.13763809,-0.032978276,-0.159883276,21.4,23.1,83.3,5.3,16.3,13.5,24,2/7/16,1,A2M,Archival
2/8/16,6.969189167,6.778678894,32.54960251,-0.007937928,0.280850589,21.4,23.1,83.3,5.3,16.3,13.5,24,2/8/16,1,A2M,Archival
2/9/16,6.812505245,6.838342667,32.37350082,0.001076559,0.291376978,21.4,23.1,83.3,5.3,16.3,13.5,24,2/9/16,1,A2M,Archival
2/10/16,6.833479404,6.378966808,31.30970192,-0.018938025,0.064478733,21.4,23.1,83.3,5.3,16.3,13.5,24,2/10/16,0,A2M,Archival
2/11/16,6.58509016,5.833932877,31.18233299,-0.03129822,-0.264338762,21.4,23.1,83.3,5.3,16.3,13.5,24,2/11/16,0,A2M,Archival
2/12/16,6.717698574,5.530498981,31.5809021,-0.04946665,-0.35642913,21.4,23.1,83.3,5.3,16.3,13.5,24,2/12/16,1,A2M,Archival
2/13/16,6.741685867,5.473409176,31.82683372,-0.052844862,-0.328168303,21.4,23.1,83.3,5.3,16.3,13.5,24,2/13/16,0,A2M,Archival
2/14/16,4.445146084,4.189389229,32.08641815,-0.010656536,-0.511134148,21.4,23.1,83.3,5.3,16.3,13.5,24,2/14/16,0,A2M,Archival
2/15/16,4.634617329,4.006364346,32.18907166,-0.026177208,-0.330246359,21.4,23.1,83.3,5.3,16.3,13.5,24,2/15/16,1,A2M,Archival
2/16/16,4.967006207,4.004640102,32.02233505,-0.040098588,-0.112011172,21.4,23.1,83.3,5.3,16.3,13.5,24,2/16/16,1,A2M,Archival
2/17/16,6.282478333,4.981582642,32.11815643,-0.054203987,-0.26117897,21.4,23.1,83.3,5.3,16.3,13.5,24,2/17/16,0,A2M,Archival
2/18/16,6.228069305,5.115481853,32.15420151,-0.04635781,-0.371786863,21.4,23.1,83.3,5.3,16.3,13.5,24,2/18/16,1,A2M,Archival
2/19/16,5.836077213,5.372876644,32.37230301,-0.019300024,-0.294787884,21.4,23.1,83.3,5.3,16.3,13.5,24,2/19/16,0,A2M,Archival
2/20/16,5.528907299,5.247276783,32.14928055,-0.011734605,-0.228977725,21.4,23.1,83.3,5.3,16.3,13.5,24,2/20/16,0,A2M,Archival
2/21/16,5.904859066,4.711680889,31.81507111,-0.049715757,-0.226864815,21.4,23.1,83.3,5.3,16.3,13.5,24,2/21/16,1,A2M,Archival
2/22/16,6.007259369,5.101457119,31.88714027,-0.03774176,-0.167697147,21.4,23.1,83.3,5.3,16.3,13.5,24,2/22/16,0,A2M,Archival
2/23/16,5.173507214,5.195937634,32.13681412,0.000934601,-0.066988662,21.4,23.1,83.3,5.3,16.3,13.5,24,2/23/16,0,A2M,Archival
2/24/16,4.589217663,5.310695171,31.90373802,0.030061563,0.116529673,21.4,23.1,83.3,5.3,16.3,13.5,24,2/24/16,0,A2M,Archival
2/25/16,5.044476986,5.088530064,31.59235382,0.001835545,-0.049287241,21.4,23.1,83.3,5.3,16.3,13.5,24,2/25/16,1,A2M,Archival
2/26/16,6.461379528,5.755680084,32.10678864,-0.029404143,-0.464230865,21.4,23.1,83.3,5.3,16.3,13.5,24,2/26/16,0,A2M,Archival
2/27/16,6.402992725,5.841262817,32.28138351,-0.023405413,-0.385244101,21.4,23.1,83.3,5.3,16.3,13.5,24,2/27/16,1,A2M,Archival
2/28/16,6.625721455,5.76981163,31.98610497,-0.035662909,-0.337707132,21.4,23.1,83.3,5.3,16.3,13.5,24,2/28/16,1,A2M,Archival
3/1/16,6.21749258,5.239510059,31.86354828,-0.040749272,-0.268275797,21.4,23.1,83.3,5.3,16.3,13.5,24,3/1/16,0,A2M,Archival
3/2/16,6.804913044,5.580518723,32.11163712,-0.05101643,-0.144539759,21.4,23.1,83.3,5.3,16.3,13.5,24,3/2/16,1,A2M,Archival
3/3/16,6.725907803,5.857691288,31.95053673,-0.036175688,-0.323792309,21.4,23.1,83.3,5.3,16.3,13.5,24,3/3/16,1,A2M,Archival
3/4/16,6.800551891,6.173972607,32.10097122,-0.02610747,-0.098590642,21.4,23.1,83.3,5.3,16.3,13.5,24,3/4/16,1,A2M,Archival
3/5/16,6.551919937,6.218111515,31.87261772,-0.013908684,-0.087961726,21.4,23.1,83.3,5.3,16.3,13.5,24,3/5/16,1,A2M,Archival
3/6/16,6.6751194,5.873841763,30.95535278,-0.033386568,-0.108266085,21.4,23.1,83.3,5.3,16.3,13.5,24,3/6/16,0,A2M,Archival
3/7/16,6.768962383,6.061896801,30.94735146,-0.029461066,-0.228948787,21.4,23.1,83.3,5.3,16.3,13.5,24,3/7/16,1,A2M,Archival
3/8/16,7.007750988,6.468078613,30.92050743,-0.022486349,-0.289997905,21.4,23.1,83.3,5.3,16.3,13.5,24,3/8/16,1,A2M,Archival
3/9/16,7.093158722,6.573715687,30.94252968,-0.02164346,-0.187447563,21.4,23.1,83.3,5.3,16.3,13.5,24,3/9/16,1,A2M,Archival
3/10/16,7.39993906,7.011663914,30.96420288,-0.016178131,-0.201204851,21.4,23.1,83.3,5.3,16.3,13.5,24,3/10/16,0,A2M,Archival
3/11/16,7.669261932,7.683582306,31.13254356,0.000596682,-0.294750065,21.4,23.1,83.3,5.3,16.3,13.5,24,3/11/16,1,A2M,Archival
3/12/16,7.868248463,8.241488457,30.81963158,0.015551666,-0.220870659,21.4,23.1,83.3,5.3,16.3,13.5,24,3/12/16,1,A2M,Archival
3/13/16,7.773390293,8.400761604,30.64737892,0.026140471,-0.215379521,21.4,23.1,83.3,5.3,16.3,13.5,24,3/13/16,0,A2M,Archival
3/14/16,7.710772991,8.441140175,30.81591988,0.030431966,-0.100533821,21.4,23.1,83.3,5.3,16.3,13.5,24,3/14/16,1,A2M,Archival
3/15/16,6.703250885,6.875268936,30.64028358,0.007167419,0.072128884,21.4,23.1,83.3,5.3,16.3,13.5,24,3/15/16,1,A2M,Archival
3/16/16,6.343626022,6.889448643,30.77544594,0.022742609,-0.071085185,21.4,23.1,83.3,5.3,16.3,13.5,24,3/16/16,1,A2M,Archival
3/17/16,6.416324615,7.283548832,30.91161919,0.036134342,-0.052143112,21.4,23.1,83.3,5.3,16.3,13.5,24,3/17/16,1,A2M,Archival
3/18/16,6.347563267,7.653982162,30.93490601,0.054434121,-0.131176919,21.4,23.1,83.3,5.3,16.3,13.5,24,3/18/16,1,A2M,Archival
3/19/16,6.501001358,7.74971962,31.01777649,0.052029928,-0.128172129,21.4,23.1,83.3,5.3,16.3,13.5,24,3/19/16,1,A2M,Archival
3/20/16,6.526452541,7.567193508,31.78916168,0.043364207,-0.001496534,21.4,23.1,83.3,5.3,16.3,13.5,24,3/20/16,0,A2M,Archival
3/21/16,6.768308163,6.767289639,32.23832321,-4.24385E-05,0.004979886,21.4,23.1,83.3,5.3,16.3,13.5,24,3/21/16,1,A2M,Archival
3/22/16,6.789274693,6.703237534,31.93916893,-0.003584882,-0.286525697,21.4,23.1,83.3,5.3,16.3,13.5,24,3/22/16,1,A2M,Archival
3/23/16,6.926021099,7.128082752,31.1479702,0.008419236,-0.387726635,21.4,23.1,83.3,5.3,16.3,13.5,24,3/23/16,1,A2M,Archival
3/24/16,6.768215179,6.843911648,31.21897888,0.00315402,-0.292509049,21.4,23.1,83.3,5.3,16.3,13.5,24,3/24/16,0,A2M,Archival
3/25/16,6.945150852,7.269291401,31.45984459,0.013505856,-0.17946516,21.4,23.1,83.3,5.3,16.3,13.5,24,3/25/16,0,A2M,Archival
3/26/16,7.021270275,7.677688122,31.58394623,0.027350744,-0.235645115,21.4,23.1,83.3,5.3,16.3,13.5,24,3/26/16,1,A2M,Archival
3/27/16,6.468393326,7.529844284,31.44325447,0.044227123,-0.094735093,21.4,23.1,83.3,5.3,16.3,13.5,24,3/27/16,1,A2M,Archival
3/28/16,6.390622616,8.025425911,31.32517242,0.068116804,0.012750763,21.4,23.1,83.3,5.3,16.3,13.5,24,3/28/16,0,A2M,Archival
3/29/16,6.514863968,7.795714855,31.24354744,0.053368787,-0.340552062,21.4,23.1,83.3,5.3,16.3,13.5,24,3/29/16,0,A2M,Archival
3/30/16,6.926385403,7.769765377,31.50830269,0.035140832,-0.42792964,21.4,23.1,83.3,5.3,16.3,13.5,24,3/30/16,0,A2M,Archival
3/31/16,6.970941544,8.019838333,31.4779892,0.043704033,-0.274500579,21.4,23.1,83.3,5.3,16.3,13.5,24,3/31/16,0,A2M,Archival
4/1/16,7.148408413,8.691888809,31.61255836,0.064311683,-0.228580713,21.4,23.1,83.3,5.3,16.3,13.5,24,4/1/16,0,A2M,Archival
4/2/16,8.878060341,8.807351112,31.60897064,-0.002946218,-0.224039242,21.4,23.1,83.3,5.3,16.3,13.5,24,4/2/16,0,A2M,Archival
4/3/16,9.186930656,8.818572044,32.32193375,-0.015348276,-0.407734245,21.4,23.1,83.3,5.3,16.3,13.5,24,4/3/16,1,A2M,Archival
4/4/16,9.444788933,8.854704857,32.74219894,-0.024586836,-0.387440056,21.4,23.1,83.3,5.3,16.3,13.5,24,4/4/16,0,A2M,Archival
4/5/16,8.562884331,8.621687889,32.85034561,0.002450148,-0.246579587,21.4,23.1,83.3,5.3,16.3,13.5,24,4/5/16,0,A2M,Archival
4/6/16,8.486474037,8.421015739,32.74172974,-0.002727429,-0.236769274,21.4,23.1,83.3,5.3,16.3,13.5,24,4/6/16,0,A2M,Archival
4/7/16,8.507538795,8.642400742,32.43965912,0.005619248,-0.082770057,21.4,23.1,83.3,5.3,16.3,13.5,24,4/7/16,0,A2M,Archival
4/8/16,8.697974205,8.831906319,32.59905243,0.005580505,-0.116434216,21.4,23.1,83.3,5.3,16.3,13.5,24,4/8/16,0,A2M,Archival
4/9/16,8.871357918,9.013449669,32.62918472,0.00592049,-0.142067254,21.4,23.1,83.3,5.3,16.3,13.5,24,4/9/16,0,A2M,Archival
4/10/16,8.864527702,8.942489624,32.76031113,0.003248413,-0.213569045,21.4,23.1,83.3,5.3,16.3,13.5,24,4/10/16,0,A2M,Archival
4/11/16,8.70811367,8.745757103,32.58233643,0.001568476,-0.334052116,21.4,23.1,83.3,5.3,16.3,13.5,24,4/11/16,0,A2M,Archival
4/12/16,8.868807793,9.046851158,32.75969696,0.007418474,-0.271293253,21.4,23.1,83.3,5.3,16.3,13.5,24,4/12/16,0,A2M,Archival
4/13/16,9.020939827,9.131877899,32.91703415,0.00462242,-0.182974458,21.4,23.1,83.3,5.3,16.3,13.5,24,4/13/16,0,A2M,Archival
4/14/16,8.278419495,8.888073921,33.10118866,0.025402268,-0.18642576,21.4,23.1,83.3,5.3,16.3,13.5,24,4/14/16,0,A2M,Archival
4/15/16,8.43142128,9.052859306,33.10179138,0.025893251,-0.14400287,21.4,23.1,83.3,5.3,16.3,13.5,24,4/15/16,0,A2M,Archival
4/16/16,8.644174576,9.17258358,33.03260422,0.022017042,-0.059882417,21.4,23.1,83.3,5.3,16.3,13.5,24,4/16/16,0,A2M,Archival
4/17/16,8.591088295,9.158107758,32.68083572,0.023625811,0.03965823,21.4,23.1,83.3,5.3,16.3,13.5,24,4/17/16,0,A2M,Archival
4/18/16,8.867855072,9.58325386,32.56820297,0.029808283,-0.026618594,21.4,23.1,83.3,5.3,16.3,13.5,24,4/18/16,0,A2M,Archival
4/19/16,8.991269112,10.40930271,32.40967178,0.059084733,-0.029643124,21.4,23.1,83.3,5.3,16.3,13.5,24,4/19/16,0,A2M,Archival
4/20/16,8.773022652,10.546422,32.41422653,0.07389164,-0.172692522,21.4,23.1,83.3,5.3,16.3,13.5,24,4/20/16,0,A2M,Archival
4/21/16,8.770524025,10.58155632,32.36147308,0.075459679,-0.123163603,21.4,23.1,83.3,5.3,16.3,13.5,24,4/21/16,0,A2M,Archival
4/22/16,8.804049492,11.23140621,32.2626915,0.101139863,-0.150777712,21.4,23.1,83.3,5.3,16.3,13.5,24,4/22/16,0,A2M,Archival
4/23/16,8.402074814,11.50580502,32.16673279,0.129322092,-0.004563311,21.4,23.1,83.3,5.3,16.3,13.5,24,4/23/16,0,A2M,Archival
4/24/16,8.382629395,11.43804073,32.15982819,0.127308806,-0.064852409,21.4,23.1,83.3,5.3,16.3,13.5,24,4/24/16,0,A2M,Archival
4/25/16,8.305815697,11.42574406,31.94282532,0.129997015,-0.038089521,21.4,23.1,83.3,5.3,16.3,13.5,24,4/25/16,0,A2M,Archival
4/26/16,8.621397972,11.70131397,31.9688282,0.128329833,-0.04463217,21.4,23.1,83.3,5.3,16.3,13.5,24,4/26/16,0,A2M,Archival
4/27/16,8.675425529,11.94044113,32.14687729,0.136042317,0.044388514,21.4,23.1,83.3,5.3,16.3,13.5,24,4/27/16,0,A2M,Archival
4/28/16,8.4696064,11.70559692,32.06058121,0.134832939,0.016933493,21.4,23.1,83.3,5.3,16.3,13.5,24,4/28/16,0,A2M,Archival
4/29/16,9.159318924,11.69494724,32.10728836,0.10565118,0.033406314,21.4,23.1,83.3,5.3,16.3,13.5,24,4/29/16,0,A2M,Archival
4/30/16,9.655026436,11.31833553,31.97417259,0.069304546,0.019647315,21.4,23.1,83.3,5.3,16.3,13.5,24,4/30/16,0,A2M,Archival
5/1/16,10.01428986,11.50568676,31.89589882,0.062141538,-0.048085693,21.4,23.1,83.3,5.3,16.3,13.5,24,5/1/16,0,A2M,Archival
5/2/16,10.35301971,12.40126705,31.57563591,0.085343639,0.012510446,21.4,23.1,83.3,5.3,16.3,13.5,24,5/2/16,0,A2M,Archival
5/3/16,10.19382,12.98386383,31.24316216,0.116251826,0.015937543,21.4,23.1,83.3,5.3,16.3,13.5,24,5/3/16,0,A2M,Archival
5/4/16,10.26522541,12.92790699,31.43388176,0.110945066,0.08676634,21.4,23.1,83.3,5.3,16.3,13.5,24,5/4/16,0,A2M,Archival
5/5/16,10.60663128,11.64315891,32.21968842,0.043188651,0.159363762,21.4,23.1,83.3,5.3,16.3,13.5,24,5/5/16,0,A2M,Archival
5/6/16,10.74932098,10.77024078,32.61263657,0.000871658,0.155081466,21.4,23.1,83.3,5.3,16.3,13.5,24,5/6/16,0,A2M,Archival
5/7/16,10.58222103,11.20066071,32.39779663,0.02576832,0.074888177,21.4,23.1,83.3,5.3,16.3,13.5,24,5/7/16,0,A2M,Archival
5/8/16,10.27815723,12.03594971,31.76851845,0.073241353,-0.036018528,21.4,23.1,83.3,5.3,16.3,13.5,24,5/8/16,0,A2M,Archival
5/9/16,10.29641914,12.28107548,31.7845974,0.082694014,-0.128144294,21.4,23.1,83.3,5.3,16.3,13.5,24,5/9/16,0,A2M,Archival
5/10/16,10.36712646,12.84511662,31.67365074,0.10324959,-0.116825439,21.4,23.1,83.3,5.3,16.3,13.5,24,5/10/16,0,A2M,Archival
5/11/16,10.60342121,12.89959049,31.57180786,0.09567372,-0.160517663,21.4,23.1,83.3,5.3,16.3,13.5,24,5/11/16,0,A2M,Archival
5/12/16,10.52879524,13.23295498,31.60830879,0.112673322,-0.112510182,21.4,23.1,83.3,5.3,16.3,13.5,24,5/12/16,0,A2M,Archival
5/13/16,10.39977074,13.3917284,31.53092957,0.124664903,-0.062995173,21.4,23.1,83.3,5.3,16.3,13.5,24,5/13/16,0,A2M,Archival
5/14/16,11.58369732,13.40056324,31.25863838,0.075702747,-0.025751987,21.4,23.1,83.3,5.3,16.3,13.5,24,5/14/16,0,A2M,Archival
5/15/16,11.49886703,13.34086514,31.36992836,0.076749921,-0.159219816,21.4,23.1,83.3,5.3,16.3,13.5,24,5/15/16,0,A2M,Archival
5/16/16,11.34463978,13.0270195,31.5240345,0.070099155,-0.345830351,21.4,23.1,83.3,5.3,16.3,13.5,24,5/16/16,0,A2M,Archival
5/17/16,10.7874527,13.30295658,31.38619423,0.104812662,-0.371718287,21.4,23.1,83.3,5.3,16.3,13.5,24,5/17/16,0,A2M,Archival
5/18/16,10.61874104,13.56242752,31.43015099,0.122653604,-0.193706334,21.4,23.1,83.3,5.3,16.3,13.5,24,5/18/16,0,A2M,Archival
