Date,Year,Month,bottom_temp,sst,sss,stratificaton,zeta,dist_shore_km,dist_OC_km,dist_200m_km,dist_MO_km,dist_RTWB_km,dist_NB_km,depth_m,DailyOccurrence,Site,DeviceType,Period
5/17/23,2023,5,11.25537777,15.16006565,31.24139214,0.108463552,-0.092243098,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/17/23,2023,5,11.4325943,15.38528442,30.31713867,0.11293,-0.090757333,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/17/23,2023,5,12.05759811,15.63715458,29.8075695,0.149148186,-0.091660313,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/17/23,2023,5,11.4325943,15.38528442,30.31713867,0.104018161,-0.090757333,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/18/23,2023,5,10.98105526,15.32304478,31.315382,0.12061082,-0.119017668,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/18/23,2023,5,11.36412048,15.40457058,30.50456238,0.11544,-0.090133518,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/18/23,2023,5,11.89482784,15.48412037,29.78692436,0.149553855,-0.064001009,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/18/23,2023,5,11.36412048,15.40457058,30.50456238,0.106327634,-0.090133518,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/19/23,2023,5,10.61617279,14.9975481,31.50343132,0.12170487,-0.159189731,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/19/23,2023,5,11.25650692,15.04993153,30.71549988,0.10838,-0.140508384,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/19/23,2023,5,11.78181458,15.22280025,29.92977142,0.143374403,-0.126649424,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/19/23,2023,5,11.25650692,15.04993153,30.71549988,0.099826963,-0.140508384,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/20/23,2023,5,10.14482689,14.95910549,31.77204895,0.133729961,-0.097407587,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/20/23,2023,5,10.98168182,15.07483959,30.98107147,0.11695,-0.089555942,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/20/23,2023,5,11.67205524,15.38979626,30.06378174,0.154905876,-0.080724888,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/20/23,2023,5,10.98168182,15.07483959,30.98107147,0.107714678,-0.089555942,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/21/23,2023,5,10.05660725,15.28511524,31.61562347,0.145236333,-0.09451326,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/21/23,2023,5,10.85348415,15.36841869,30.76607323,0.129,-0.087809466,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/21/23,2023,5,11.64982891,15.78977966,29.84568024,0.172497948,-0.083248027,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/21/23,2023,5,10.85348415,15.36841869,30.76607323,0.118814067,-0.087809466,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/22/23,2023,5,10.12598228,15.63698292,31.65125275,0.153083351,-0.122780837,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/22/23,2023,5,10.88201618,15.75954342,30.73108101,0.13936,-0.115430899,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/22/23,2023,5,11.82987976,16.22890282,29.81371307,0.183292627,-0.105828799,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/22/23,2023,5,10.88201618,15.75954342,30.73108101,0.12835598,-0.115430899,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/23/23,2023,5,10.74284744,15.53093243,31.85311317,0.133002361,-0.054802623,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/23/23,2023,5,11.39823151,15.68644714,31.04854584,0.12252,-0.017891129,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/23/23,2023,5,12.34410954,16.07403374,29.99516869,0.155413508,0.020997943,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/23/23,2023,5,11.39823151,15.68644714,31.04854584,0.11284778,-0.017891129,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/24/23,2023,5,10.52003765,15.36293697,32.17729568,0.134524981,0.003519089,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/24/23,2023,5,11.52296352,15.40080261,31.61133766,0.1108,0.030822484,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/24/23,2023,5,12.62783718,15.45597363,30.80439949,0.117839019,0.059018593,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/24/23,2023,5,11.52296352,15.40080261,31.61133766,0.102048397,0.030822484,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/25/23,2023,5,10.45341301,15.23805618,32.30672455,0.132906755,-0.025247334,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/25/23,2023,5,11.49810886,15.39429474,31.82825279,0.11132,-0.004988397,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/25/23,2023,5,13.0364275,15.73320389,31.12819481,0.112365683,0.019954711,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/25/23,2023,5,11.49810886,15.39429474,31.82825279,0.102531207,-0.004988397,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/26/23,2023,5,10.41991329,15.20595932,32.49717331,0.132945723,-0.098795265,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/26/23,2023,5,11.63179874,15.41298389,32.05441666,0.10803,-0.078663774,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/26/23,2023,5,13.89123535,15.57770061,31.46759033,0.070269386,-0.056552112,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/26/23,2023,5,11.63179874,15.41298389,32.05441666,0.099504872,-0.078663774,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/27/23,2023,5,10.47621632,15.18879795,32.56029892,0.130905045,-0.13224943,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/27/23,2023,5,11.54782772,15.42112255,32.10995865,0.11067,-0.121731095,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/27/23,2023,5,14.18812466,15.73239994,31.51907158,0.064344803,-0.107742794,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/27/23,2023,5,11.54782772,15.42112255,32.10995865,0.101928811,-0.121731095,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/28/23,2023,5,10.55212593,15.08484554,32.66474915,0.125908878,-0.142221585,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/28/23,2023,5,11.44272518,15.3991518,32.20596313,0.11304,-0.135114715,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/28/23,2023,5,14.49786377,15.70673847,31.5632267,0.050369779,-0.124127857,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/28/23,2023,5,11.44272518,15.3991518,32.20596313,0.10411649,-0.135114715,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/29/23,2023,5,10.79246521,15.63990879,32.68151093,0.134651211,-0.09077362,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/29/23,2023,5,11.57182026,15.83437347,32.26475525,0.12179,-0.08089108,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/29/23,2023,5,14.97541046,15.99876499,31.60838318,0.042639772,-0.067025393,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/29/23,2023,5,11.57182026,15.83437347,32.26475525,0.112172453,-0.08089108,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/30/23,2023,5,11.04054356,15.60165882,32.62771225,0.126697646,-0.044495959,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/30/23,2023,5,12.2859354,15.88468456,32.1438446,0.10282,0.004130837,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/30/23,2023,5,15.6734581,15.88738155,31.64726257,0.008913477,0.058180436,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/30/23,2023,5,12.2859354,15.88468456,32.1438446,0.094703925,0.004130837,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
5/31/23,2023,5,10.73088169,15.45415783,32.71021271,0.131202115,-0.0932706,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
5/31/23,2023,5,13.72249603,15.64821148,31.99300194,0.05502,-0.052212391,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
5/31/23,2023,5,15.87397861,15.87216187,31.62577057,-7.57E-05,-0.014675655,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
5/31/23,2023,5,13.72249603,15.64821148,31.99300194,0.050676722,-0.052212391,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/1/23,2023,6,11.12593365,16.1156292,32.62384415,0.138602654,-0.095313586,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/1/23,2023,6,14.13410473,15.76268482,31.8343277,0.04653,-0.078254282,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/1/23,2023,6,16.34976768,16.35752106,31.38158607,0.000323057,-0.058495745,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/1/23,2023,6,14.13410473,15.76268482,31.8343277,0.042857371,-0.078254282,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/2/23,2023,6,11.20475674,16.25222206,32.54896164,0.14020737,-0.064911835,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/2/23,2023,6,13.22921848,15.93688869,31.83915138,0.07736,-0.057710279,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/2/23,2023,6,16.43742752,16.7472744,31.29931831,0.012910287,-0.049617726,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/2/23,2023,6,13.22921848,15.93688869,31.83915138,0.071254479,-0.057710279,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/3/23,2023,6,11.28374195,16.26978874,32.46244812,0.1385013,-0.016734011,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/3/23,2023,6,12.92185116,16.25681496,31.83090973,0.09528,0.011268209,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/3/23,2023,6,16.41246414,17.13018608,31.28181648,0.029905081,0.038829438,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/3/23,2023,6,12.92185116,16.25681496,31.83090973,0.087762205,0.011268209,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/4/23,2023,6,11.35844517,15.26342297,32.58761978,0.108471606,0.086280465,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/4/23,2023,6,15.14319611,15.45442867,31.83200264,0.00889,0.150063679,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/4/23,2023,6,16.25673485,16.32799339,31.39512634,0.002969106,0.2065496,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/4/23,2023,6,15.14319611,15.45442867,31.83200264,0.008190331,0.150063679,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/5/23,2023,6,10.81975269,15.30151272,32.57341003,0.124493334,0.041048221,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/5/23,2023,6,14.96747875,15.85223675,31.71494865,0.02528,0.075057916,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/5/23,2023,6,16.35536766,16.76902199,31.32059479,0.017235597,0.091906793,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/5/23,2023,6,14.96747875,15.85223675,31.71494865,0.023283105,0.075057916,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/6/23,2023,6,10.80830383,15.73235416,32.42827225,0.136779176,0.031091956,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/6/23,2023,6,14.22524357,16.46002769,31.60119057,0.06385,0.058718413,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/6/23,2023,6,16.43255234,17.7216053,31.15966034,0.05371054,0.070723042,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/6/23,2023,6,14.22524357,16.46002769,31.60119057,0.058810109,0.058718413,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/7/23,2023,6,10.77190113,15.86098957,32.41570282,0.141363568,0.038804639,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/7/23,2023,6,13.70480061,16.5863018,31.5969162,0.08233,0.059740376,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/7/23,2023,6,15.93882465,17.63362312,31.12224007,0.070616603,0.0724499,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/7/23,2023,6,13.70480061,16.5863018,31.5969162,0.075828979,0.059740376,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/8/23,2023,6,10.65646839,16.24885368,32.3511467,0.155344036,0.073309995,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/8/23,2023,6,13.12796402,16.88416481,31.57904053,0.10732,0.092725955,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/8/23,2023,6,15.66196823,17.8847332,30.99965668,0.092615207,0.103615642,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/8/23,2023,6,13.12796402,16.88416481,31.57904053,0.098847389,0.092725955,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/9/23,2023,6,10.68760777,16.25426292,32.21695709,0.15462931,0.083677314,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/9/23,2023,6,12.92752361,17.0025444,31.58842278,0.11643,0.10511595,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/9/23,2023,6,15.44468212,17.83238029,31.02765465,0.099487424,0.121208154,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/9/23,2023,6,12.92752361,17.0025444,31.58842278,0.107237389,0.10511595,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/10/23,2023,6,11.39269352,16.26304245,32.09912491,0.13528747,0.037479598,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/10/23,2023,6,14.00998211,16.97600174,31.59452057,0.08474,0.054625407,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/10/23,2023,6,16.55585289,17.84136963,31.05491829,0.053563197,0.068734504,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/10/23,2023,6,14.00998211,16.97600174,31.59452057,0.078053148,0.054625407,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/11/23,2023,6,11.20058346,17.04860878,31.84224892,0.162445148,0.005443491,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/11/23,2023,6,13.72577667,17.81206512,31.42751312,0.11675,0.019014159,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/11/23,2023,6,16.25755501,18.566185,30.91673851,0.096192916,0.02615892,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/11/23,2023,6,13.72577667,17.81206512,31.42751312,0.107533907,0.019014159,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/12/23,2023,6,10.87203503,17.50451851,31.69388771,0.184235652,0.055886086,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/12/23,2023,6,13.15781689,18.45378876,31.14439392,0.15131,0.065663479,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/12/23,2023,6,15.76817036,18.77914619,30.94135857,0.125457327,0.061567873,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/12/23,2023,6,13.15781689,18.45378876,31.14439392,0.139367681,0.065663479,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/13/23,2023,6,10.84532166,17.83363724,31.58065033,0.194119877,0.027120605,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/13/23,2023,6,13.05386066,18.36205101,31.23993492,0.15166,0.038626935,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/13/23,2023,6,15.57976437,18.79550171,31.0659008,0.133989056,0.040288679,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/13/23,2023,6,13.05386066,18.36205101,31.23993492,0.13968922,0.038626935,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/14/23,2023,6,10.72900009,18.16900444,31.54432869,0.206666787,0.033585835,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/14/23,2023,6,12.91878986,18.6349926,31.24689293,0.16332,0.036370568,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/14/23,2023,6,15.29791355,18.96484184,31.08493614,0.152788679,0.026027741,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/14/23,2023,6,12.91878986,18.6349926,31.24689293,0.150426388,0.036370568,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/15/23,2023,6,10.60993004,18.54825401,31.43893623,0.220508999,0.045567472,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/15/23,2023,6,12.63116932,18.98312759,31.2178936,0.18148,0.050498366,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/15/23,2023,6,14.98676205,19.20606804,31.05692482,0.175804416,0.045337517,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/15/23,2023,6,12.63116932,18.98312759,31.2178936,0.167156797,0.050498366,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/16/23,2023,6,10.99415874,18.87906837,31.47383881,0.219025267,0.054399207,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/16/23,2023,6,13.0047493,19.30304337,31.22191811,0.17995,0.062700987,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/16/23,2023,6,15.59162903,19.38184166,31.02766418,0.157925526,0.0591156,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/16/23,2023,6,13.0047493,19.30304337,31.22191811,0.165744581,0.062700987,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/17/23,2023,6,11.07056046,19.10697746,31.42888832,0.223233806,0.081637233,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/17/23,2023,6,12.89701462,19.55303001,31.16848946,0.19017,0.092093028,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/17/23,2023,6,15.49303436,19.49936485,31.10221672,0.166930437,0.094401114,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/17/23,2023,6,12.89701462,19.55303001,31.16848946,0.1751583,0.092093028,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/18/23,2023,6,11.26513195,19.55028915,31.47319031,0.230143256,0.006931959,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/18/23,2023,6,13.10770702,19.91807175,31.24440956,0.19458,0.021199293,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/18/23,2023,6,15.49804592,20.08215714,31.1331768,0.191004634,0.029686935,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/18/23,2023,6,13.10770702,19.91807175,31.24440956,0.179220124,0.021199293,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/19/23,2023,6,11.95341778,19.98776436,31.54508209,0.223176294,0.01896899,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/19/23,2023,6,13.73838043,20.20111656,31.36720467,0.18465,0.030041819,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/19/23,2023,6,16.00446129,20.26402283,31.23136711,0.177481731,0.03484226,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/19/23,2023,6,13.73838043,20.20111656,31.36720467,0.170072003,0.030041819,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/20/23,2023,6,12.03393078,20.25645828,31.58677864,0.228403542,0.012685128,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/20/23,2023,6,13.95725536,20.41286278,31.3937149,0.18445,0.032879498,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/20/23,2023,6,16.00816536,20.4051075,31.20417976,0.183205922,0.051799517,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/20/23,2023,6,13.95725536,20.41286278,31.3937149,0.169884406,0.032879498,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/21/23,2023,6,11.99988556,19.64384842,32.0059166,0.212332302,0.04689597,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/21/23,2023,6,14.64696884,19.51882935,31.56072235,0.1392,0.095090061,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/21/23,2023,6,16.61793327,19.68527794,31.37145805,0.127806028,0.150078446,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/21/23,2023,6,14.64696884,19.51882935,31.56072235,0.128206855,0.095090061,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/22/23,2023,6,12.50324917,18.6316452,32.42552948,0.170233223,0.044241045,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/22/23,2023,6,15.99565506,18.63391876,31.91705894,0.07538,0.096495144,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/22/23,2023,6,18.56463051,18.68044472,31.27408409,0.004825592,0.154974282,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/22/23,2023,6,15.99565506,18.63391876,31.91705894,0.069427992,0.096495144,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/23/23,2023,6,12.86550808,18.927248,32.2987709,0.168381664,-0.027931256,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/23/23,2023,6,15.94197559,19.04023933,31.7647419,0.08852,0.00338797,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/23/23,2023,6,18.74168587,18.95507622,31.03644562,0.008891265,0.035998818,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/23/23,2023,6,15.94197559,19.04023933,31.7647419,0.081533256,0.00338797,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/24/23,2023,6,12.75924206,19.33909798,32.12339401,0.182773776,-0.024264997,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/24/23,2023,6,15.23591614,19.65237427,31.37059784,0.12618,-0.002440824,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/24/23,2023,6,18.43283272,19.99715042,30.58725166,0.065179904,0.012346755,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/24/23,2023,6,15.23591614,19.65237427,31.37059784,0.116222582,-0.002440824,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/25/23,2023,6,13.17813015,20.07611084,31.99254036,0.191610575,-0.009072951,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/25/23,2023,6,15.15199661,20.21774292,31.16651917,0.14474,0.00664393,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/25/23,2023,6,17.96212196,20.69109535,30.37398529,0.113707225,0.016549088,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/25/23,2023,6,15.15199661,20.21774292,31.16651917,0.133309113,0.00664393,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/26/23,2023,6,13.11943913,20.40059853,31.85531425,0.202254428,0.035294432,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/26/23,2023,6,14.83792973,20.59116173,30.92539978,0.16438,0.049601167,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/26/23,2023,6,17.38002396,20.98007393,30.36024666,0.150002082,0.05465636,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/26/23,2023,6,14.83792973,20.59116173,30.92539978,0.151400842,0.049601167,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/27/23,2023,6,12.93049717,20.69204521,31.54405403,0.215598557,0.086037479,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/27/23,2023,6,14.39704895,20.80345535,30.84670448,0.18304,0.09689033,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/27/23,2023,6,16.55824089,21.04014015,30.52124214,0.186745803,0.095308758,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/27/23,2023,6,14.39704895,20.80345535,30.84670448,0.168589642,0.09689033,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/28/23,2023,6,12.60098267,20.82001114,31.36382294,0.228306346,0.010626449,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/28/23,2023,6,14.04589844,21.01999283,30.83146095,0.19926,0.024313664,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/28/23,2023,6,16.13794708,21.31838417,30.54596519,0.215851545,0.032400232,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/28/23,2023,6,14.04589844,21.01999283,30.83146095,0.1835288,0.024313664,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/29/23,2023,6,12.56966114,21.38019562,31.29442406,0.244737069,-0.018951261,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
6/29/23,2023,6,13.98121548,21.66278076,30.78141022,0.21947,-0.003716429,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,2
6/29/23,2023,6,16.04523468,21.86726189,30.56666756,0.242584467,0.003745833,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,2
6/29/23,2023,6,13.98121548,21.66278076,30.78141022,0.202146455,-0.003716429,36,37.6,67.9,10.4,0,17.8,38,0,RTWB,Real Time,2
6/30/23,2023,6,12.26793194,21.68408775,31.35988426,0.261559884,-0.03155737,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,2
