Date,Year,Month,bottom_temp,sst,sss,stratification,dist_shore_km,dist_200m_km,depth_m,DailyOccurrence,Site,DeviceType,Period,lat,lon
5/20/15,2015,5,8.323391914,16.18117523,32.11454773,0.218271759,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
5/20/15,2015,5,8.27890873,16.10650444,31.92560768,0.22365,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
5/20/15,2015,5,9.386995316,16.32330132,31.70271873,0.28901275,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
5/21/15,2015,5,8.579354286,15.81277943,32.30654526,0.200928476,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
5/21/15,2015,5,8.552269936,15.64256573,32.16040421,0.20258,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
5/21/15,2015,5,9.660917282,15.57931423,31.84606361,0.246599873,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
5/22/15,2015,5,8.584201813,15.10610104,32.5512619,0.181163867,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
5/22/15,2015,5,8.595558167,15.02465057,32.43099213,0.18369,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
5/22/15,2015,5,9.780591011,14.85657215,32.05818176,0.211499214,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
5/23/15,2015,5,8.991197586,14.45341778,33.0278511,0.151728339,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
5/23/15,2015,5,9.233569145,14.60835648,33.00549698,0.15357,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
5/23/15,2015,5,10.54943466,14.7208643,32.50290298,0.173809568,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
5/24/15,2015,5,9.117068291,14.63478947,33.02708054,0.153270033,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
5/24/15,2015,5,9.37003994,14.76385498,33.05673599,0.15411,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
5/24/15,2015,5,10.5305872,15.04837704,32.38777161,0.188241243,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
5/25/15,2015,5,9.598741531,14.86439896,32.78119278,0.146268262,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
5/25/15,2015,5,9.782011986,15.5004158,32.72011185,0.16338,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
5/25/15,2015,5,10.80840588,16.11390495,32.05625916,0.221062462,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
5/26/15,2015,5,9.875711441,16.07964897,32.68490982,0.172331598,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
5/26/15,2015,5,10.25587177,16.74967003,32.62504959,0.18554,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
5/26/15,2015,5,11.06509495,16.66950226,32.1237793,0.233516971,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
5/27/15,2015,5,10.28926277,16.77865982,32.52832031,0.180261029,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
5/27/15,2015,5,10.61907959,17.12827682,32.29462051,0.18598,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
5/27/15,2015,5,11.35791779,16.9967823,32.0344429,0.234952688,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
5/28/15,2015,5,10.85530567,17.40070534,32.24284363,0.181816657,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
5/28/15,2015,5,11.15160275,17.47027397,32.18232346,0.18053,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
5/28/15,2015,5,11.7360878,16.81837082,32.2925148,0.211761793,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
5/29/15,2015,5,11.76143169,18.66237068,32.22737503,0.19169275,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
5/29/15,2015,5,12.26263714,18.65964317,32.41939926,0.18277,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
5/29/15,2015,5,12.92943192,17.92270088,32.38273621,0.208052874,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
5/30/15,2015,5,11.81919479,19.45963669,32.24648666,0.212234497,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
5/30/15,2015,5,12.36528873,19.39020538,32.44418716,0.20071,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
5/30/15,2015,5,13.09128284,18.55448151,32.47745132,0.227633278,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
5/31/15,2015,5,11.79606628,19.70869827,32.29008865,0.219795333,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
5/31/15,2015,5,12.38823414,19.51602936,32.47225189,0.20365,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
5/31/15,2015,5,13.07337093,18.21909904,32.66411591,0.214405338,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/1/15,2015,6,12.43721771,19.52803421,32.29372787,0.196967125,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/1/15,2015,6,12.94987011,19.48927689,32.50969696,0.18684,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/1/15,2015,6,13.66303921,18.4222641,32.71483994,0.198301037,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/2/15,2015,6,12.28642941,19.94835091,32.34865189,0.212831153,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/2/15,2015,6,12.90509796,19.77662086,32.53738403,0.19633,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/2/15,2015,6,13.60374355,18.58587837,32.79943466,0.207588951,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/3/15,2015,6,11.73014355,19.65873909,32.52468491,0.220238765,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/3/15,2015,6,12.86163425,19.5285244,32.37375259,0.19048,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/3/15,2015,6,13.45130634,18.7576313,32.63603592,0.221096873,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/4/15,2015,6,11.4569521,17.34174538,32.86267853,0.16346648,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/4/15,2015,6,12.38491917,17.30185318,32.50577927,0.14048,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/4/15,2015,6,14.24872684,17.61165428,32.38586426,0.140121977,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/5/15,2015,6,11.04358387,17.42512321,32.63415909,0.177264982,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/5/15,2015,6,11.99832153,17.13556862,32.35863113,0.14678,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/5/15,2015,6,15.53822613,17.61500359,32.14096451,0.086532394,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/6/15,2015,6,10.94373226,17.32492447,32.65532684,0.177255339,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/6/15,2015,6,11.68857574,17.01743126,32.31747055,0.15225,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/6/15,2015,6,15.91910839,17.26680946,32.05508041,0.056154211,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/7/15,2015,6,10.87904739,17.23510933,32.74576187,0.176557276,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/7/15,2015,6,11.44114208,17.00484467,32.36766434,0.15896,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/7/15,2015,6,15.31163883,17.2888813,32.0762825,0.082385103,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/8/15,2015,6,10.89469051,17.51591301,32.75646973,0.183922847,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/8/15,2015,6,11.36289692,17.30831337,32.34987259,0.16987,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/8/15,2015,6,14.46159267,17.60435677,32.12731552,0.130948504,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/9/15,2015,6,11.11765575,17.39624977,32.59661102,0.174405389,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/9/15,2015,6,11.34931183,17.66737747,32.22903824,0.18052,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/9/15,2015,6,13.04772568,17.82393456,32.31062317,0.199008703,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/10/15,2015,6,10.73871708,18.55260468,32.56029892,0.217052433,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/10/15,2015,6,10.95927334,18.55135536,32.33420181,0.21692,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/10/15,2015,6,12.0091629,18.53633308,32.38196182,0.271965424,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/11/15,2015,6,10.71937084,19.01478386,32.52649307,0.230428139,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/11/15,2015,6,11.01182175,18.95300293,32.36218643,0.22689,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/11/15,2015,6,11.94381046,18.83430862,32.25992966,0.28710409,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/12/15,2015,6,10.84325409,19.28335381,32.43584824,0.234447214,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/12/15,2015,6,11.17503834,19.20994377,32.39346695,0.22957,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/12/15,2015,6,12.06102467,18.85993004,32.1866684,0.283287724,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/13/15,2015,6,11.59057903,20.38904381,32.4324379,0.244401799,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/13/15,2015,6,12.12269974,20.30545044,32.36862564,0.23379,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/13/15,2015,6,13.2392664,19.51987076,32.03123474,0.261691848,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/14/15,2015,6,11.68526936,21.15976715,32.42888641,0.263180494,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/14/15,2015,6,12.26713276,21.0948925,32.34534073,0.25222,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/14/15,2015,6,13.35025311,20.65013695,32.09147644,0.304161827,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/15/15,2015,6,11.50917816,21.56062508,32.40921783,0.279206859,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/15/15,2015,6,12.21246052,21.40217781,32.2453804,0.26256,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/15/15,2015,6,13.2105484,20.76721382,32.06663895,0.314861059,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/16/15,2015,6,10.87411213,21.92325401,32.43745422,0.306920608,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/16/15,2015,6,11.96374607,21.7194767,32.241436,0.27874,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/16/15,2015,6,13.30695248,21.12323189,32.02371216,0.325678309,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/17/15,2015,6,10.65167236,22.26978111,32.42469406,0.322725243,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/17/15,2015,6,11.84023952,22.05060005,32.14179993,0.29172,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/17/15,2015,6,13.32106304,21.92501259,31.91739082,0.358497898,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/18/15,2015,6,10.27994347,22.45310974,32.49924088,0.338143508,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/18/15,2015,6,11.56496525,22.0558033,32.20770645,0.29974,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/18/15,2015,6,13.17125416,21.77346802,31.95675087,0.358425577,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/19/15,2015,6,10.64487553,22.62506104,32.46171951,0.332782931,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/19/15,2015,6,11.90414906,22.26119995,32.11814499,0.29592,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/19/15,2015,6,13.71180248,22.02563667,31.80237389,0.346409758,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/20/15,2015,6,10.59047031,23.13054657,32.44900513,0.348335452,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/20/15,2015,6,11.74419308,22.84887886,32.05857468,0.31728,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/20/15,2015,6,13.69252682,22.76611137,31.67286491,0.378066023,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/21/15,2015,6,10.41801929,22.82450867,32.37809372,0.344624705,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/21/15,2015,6,11.55923748,22.53009224,31.94303894,0.31345,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/21/15,2015,6,13.39037704,22.22409821,31.5939846,0.368071715,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/22/15,2015,6,9.75599575,23.51535797,32.39220047,0.382204506,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/22/15,2015,6,11.01422405,23.09914398,31.83714294,0.34528,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/22/15,2015,6,12.93284225,22.69640541,31.42384911,0.406815132,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/23/15,2015,6,9.648495674,23.80322838,32.31526184,0.39318702,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
6/23/15,2015,6,10.83118153,23.34009361,31.73013306,0.3574,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
6/23/15,2015,6,12.5518198,22.44119835,31.41102028,0.412057439,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
6/24/15,2015,6,9.508907318,23.83515358,32.12097549,0.397951285,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
6/24/15,2015,6,10.6482029,23.33449364,31.65502167,0.36247,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
6/24/15,2015,6,12.33874512,22.21769714,31.68391609,0.411623001,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
6/25/15,2015,6,9.811675072,23.38813591,32.15511703,0.377123912,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/25/15,2015,6,11.05301666,23.05710793,31.6408844,0.34297,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/25/15,2015,6,12.70441341,22.47769928,31.53595543,0.407220244,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/26/15,2015,6,9.788109779,23.50332451,32.020401,0.380978187,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/26/15,2015,6,11.05096149,23.11938286,31.50975037,0.34481,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/26/15,2015,6,12.53296947,22.88568306,31.24434662,0.431363066,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/27/15,2015,6,9.762475967,23.1151886,32.21214676,0.370908684,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/27/15,2015,6,11.08901978,22.70733833,31.70567322,0.33195,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/27/15,2015,6,12.51923656,22.43437767,31.37414742,0.413130879,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/28/15,2015,6,8.713914871,22.41858864,32.22282028,0.380685382,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/28/15,2015,6,10.54911137,22.09458923,31.7914257,0.32987,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/28/15,2015,6,12.11332989,21.71435547,31.24632263,0.400042733,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/29/15,2015,6,8.504178047,22.40189362,32.27739716,0.386047655,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/29/15,2015,6,10.23909283,21.95784187,31.72974205,0.33482,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/29/15,2015,6,12.19166088,22.35206413,30.80389404,0.423350135,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
6/30/15,2015,6,8.550428391,22.67590523,32.22130585,0.392374357,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
6/30/15,2015,6,10.01619816,22.34855843,31.64999962,0.35235,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
6/30/15,2015,6,12.08646393,22.66051674,30.93881416,0.440585534,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/1/15,2015,7,9.633272171,22.88796806,32.07178879,0.368185997,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/1/15,2015,7,11.09943867,22.73153877,31.38526726,0.33235,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/1/15,2015,7,13.10490036,22.24624634,31.19763374,0.380889416,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/2/15,2015,7,9.701760292,23.1252346,31.87933922,0.372874286,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/2/15,2015,7,11.04910183,23.10323906,31.21158791,0.3444,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/2/15,2015,7,13.0539856,22.13033867,31.41098213,0.378181378,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/3/15,2015,7,9.823342323,23.37091827,31.84290504,0.376321554,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/3/15,2015,7,11.10611057,23.24146271,31.16840172,0.34672,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/3/15,2015,7,13.10847759,22.59101295,31.25336647,0.39510564,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/4/15,2015,7,10.24626064,23.56709862,31.95723152,0.370023277,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/4/15,2015,7,11.57052898,23.10029411,31.22623253,0.32942,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/4/15,2015,7,13.3650856,22.53184319,31.11907387,0.381948233,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/5/15,2015,7,9.931160927,23.64009857,31.97354698,0.380803823,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/5/15,2015,7,11.50542068,22.89933968,31.18601227,0.32554,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/5/15,2015,7,13.27990818,22.45585442,30.90492249,0.382331093,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/6/15,2015,7,9.670119286,23.90556526,31.99518776,0.395429055,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/6/15,2015,7,11.47715282,23.15479469,31.22513771,0.33365,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/6/15,2015,7,13.30800343,22.32909203,30.71170044,0.375878692,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/7/15,2015,7,10.04728794,24.23259735,32.00833893,0.394036373,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/7/15,2015,7,11.63757324,23.64785004,31.23938179,0.34315,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/7/15,2015,7,13.7061224,23.01378059,30.73320961,0.387819091,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/8/15,2015,7,9.897091866,24.33713341,31.89802742,0.401112265,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/8/15,2015,7,11.21307373,23.56893158,31.13233948,0.35302,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/8/15,2015,7,13.42387676,23.35973167,31.02163696,0.413993955,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/9/15,2015,7,9.730186462,24.61134148,31.60195923,0.413365417,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/9/15,2015,7,10.80937195,24.13712883,31.06566048,0.38079,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/9/15,2015,7,13.03714466,23.41867065,31.26403618,0.432563583,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/10/15,2015,7,10.86627102,24.61100197,31.73146629,0.381798082,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/10/15,2015,7,11.8897295,24.16013908,31.22684669,0.35058,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/10/15,2015,7,14.01296902,23.60526466,31.30489159,0.399678985,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/11/15,2015,7,11.00484467,24.69439507,32.02390671,0.380265289,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/11/15,2015,7,11.97780228,24.14118385,31.43345833,0.34753,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/11/15,2015,7,14.15985012,23.79579926,31.38146782,0.401497881,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/12/15,2015,7,11.05177975,24.73954582,31.98304558,0.380215724,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/12/15,2015,7,11.94336796,24.13288879,31.47200775,0.34827,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/12/15,2015,7,14.05376053,23.88726044,31.36064339,0.409729163,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/13/15,2015,7,11.33012676,25.31028748,31.72536278,0.388337798,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/13/15,2015,7,12.07029247,24.66297722,31.4942379,0.35979,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/13/15,2015,7,14.07152843,24.3054142,31.41320992,0.426411907,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/14/15,2015,7,11.36110306,25.10980988,31.60849571,0.381908523,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/14/15,2015,7,12.034729,24.50127411,31.54543877,0.35619,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/14/15,2015,7,13.82478333,24.27747536,31.44463539,0.435528835,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/15/15,2015,7,11.40560246,24.69327736,31.59222412,0.369102081,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/15/15,2015,7,12.00486279,24.44082451,31.52062988,0.35531,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/15/15,2015,7,13.63421345,23.92897987,31.50111198,0.428948601,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/16/15,2015,7,12.01123047,24.58921051,31.85512733,0.349388334,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/16/15,2015,7,13.05031109,24.0568409,31.78473854,0.31447,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/16/15,2015,7,15.4429512,23.94244385,31.50345421,0.354145527,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/17/15,2015,7,11.58036327,24.77288055,32.19892502,0.366458813,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/17/15,2015,7,13.41991043,23.87583923,31.96860504,0.29874,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/17/15,2015,7,15.73269272,23.43510628,31.65319824,0.320933898,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/18/15,2015,7,11.55669403,24.81953239,32.22812271,0.368412177,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/18/15,2015,7,13.21956348,24.03209496,31.96942139,0.30893,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/18/15,2015,7,15.35559368,23.87923431,31.41752052,0.355151693,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/19/15,2015,7,11.84638882,25.2634182,32.1546936,0.372695261,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/19/15,2015,7,13.34592056,24.73098755,31.95884895,0.32529,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/19/15,2015,7,15.48684788,24.95056725,31.35753441,0.39432164,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/20/15,2015,7,11.82607746,25.66277885,32.16617584,0.384352816,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/20/15,2015,7,13.1472702,25.35803795,31.77761269,0.34888,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/20/15,2015,7,15.21142578,25.4280014,31.43741417,0.425690651,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/21/15,2015,7,11.75576115,26.0209713,32.18985367,0.396255838,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/21/15,2015,7,12.99822521,25.90757179,31.63624573,0.36884,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/21/15,2015,7,15.07122135,25.73239708,31.50317574,0.444215655,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/22/15,2015,7,11.92027569,25.54039764,32.04580688,0.378336721,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/22/15,2015,7,13.26454639,25.20300865,31.42477226,0.3411,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/22/15,2015,7,15.47375107,25.02750206,31.40679169,0.398072958,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/23/15,2015,7,11.96625614,25.42266846,32.12182236,0.373789231,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/23/15,2015,7,13.23630047,25.02660561,31.54357147,0.33687,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/23/15,2015,7,15.40779209,24.95999336,31.45922852,0.398008386,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/24/15,2015,7,12.11330795,25.48906136,32.15218353,0.371548706,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
7/24/15,2015,7,13.206707,25.07088661,31.68886566,0.33898,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
7/24/15,2015,7,15.57013798,25.07025337,31.5127697,0.395838141,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/25/15,2015,7,12.48527527,26.1703949,32.19421768,0.380142212,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/25/15,2015,7,13.57497311,25.45444489,31.92436981,0.33941,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/25/15,2015,7,15.91142178,25.21554565,31.71460915,0.387671828,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/26/15,2015,7,12.51829815,26.15659142,32.20749664,0.37884148,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/26/15,2015,7,13.68680477,25.44172859,31.88612175,0.33585,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/26/15,2015,7,15.87936115,24.88671875,31.65278053,0.375306567,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/27/15,2015,7,12.46474934,26.03316689,32.19117355,0.376900487,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
7/27/15,2015,7,13.6754427,25.44293785,31.82704926,0.33621,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
7/27/15,2015,7,15.66439533,24.87552071,31.58844948,0.383796891,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
7/28/15,2015,7,13.94257069,25.4290905,32.16527939,0.319069995,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
