time,bottom_temp,sst,sss,stratificaton,zeta,dist_shore_km,dist_OC_km,dist_200m_km,dist_MO_km,dist_RTWB_km,dist_NB_km,depth_m,date,daily_occurrence,site,device_type
10/27/15,18.21712303,17.85539055,33.69435501,-0.010048125,-0.142089471,48.7,50.2,55.9,22.4,12.2,23.9,36,10/27/15,0,T2M,Archival
10/28/15,18.19023132,17.94999313,33.75594711,-0.006673283,0.04638353,48.7,50.2,55.9,22.4,12.2,23.9,36,10/28/15,0,T2M,Archival
10/29/15,17.56962013,17.90233421,33.59425354,0.009242058,0.051108677,48.7,50.2,55.9,22.4,12.2,23.9,36,10/29/15,0,T2M,Archival
10/30/15,17.60874176,17.75363922,33.47624207,0.004024929,-0.152868554,48.7,50.2,55.9,22.4,12.2,23.9,36,10/30/15,0,T2M,Archival
10/31/15,17.64616585,17.56803703,33.57934952,-0.002170245,-0.153984562,48.7,50.2,55.9,22.4,12.2,23.9,36,10/31/15,0,T2M,Archival
11/1/15,16.98960304,17.47506142,33.56803894,0.013484955,-0.117707886,48.7,50.2,55.9,22.4,12.2,23.9,36,11/1/15,0,T2M,Archival
11/2/15,16.93046379,17.37978745,33.51026535,0.012481213,-0.142498091,48.7,50.2,55.9,22.4,12.2,23.9,36,11/2/15,0,T2M,Archival
11/3/15,16.89704895,17.40036011,33.55160141,0.013980865,-0.163962796,48.7,50.2,55.9,22.4,12.2,23.9,36,11/3/15,0,T2M,Archival
11/4/15,17.38233566,17.51344109,33.56430435,0.003641817,-0.138713628,48.7,50.2,55.9,22.4,12.2,23.9,36,11/4/15,0,T2M,Archival
11/5/15,17.40187645,17.57613182,33.47394943,0.004840427,-0.10568323,48.7,50.2,55.9,22.4,12.2,23.9,36,11/5/15,0,T2M,Archival
11/6/15,17.39165115,17.66032219,33.36007309,0.007463084,-0.091429919,48.7,50.2,55.9,22.4,12.2,23.9,36,11/6/15,0,T2M,Archival
11/7/15,18.12827492,17.94932938,33.20802307,-0.004970709,-0.148789227,48.7,50.2,55.9,22.4,12.2,23.9,36,11/7/15,0,T2M,Archival
11/8/15,18.36130333,17.70152855,33.34911728,-0.018327077,-0.25574699,48.7,50.2,55.9,22.4,12.2,23.9,36,11/8/15,0,T2M,Archival
11/9/15,18.42532158,17.56377602,33.55883789,-0.023931821,-0.209025443,48.7,50.2,55.9,22.4,12.2,23.9,36,11/9/15,0,T2M,Archival
11/10/15,18.68781471,17.66606712,33.50550842,-0.028381877,0.003487275,48.7,50.2,55.9,22.4,12.2,23.9,36,11/10/15,0,T2M,Archival
11/11/15,18.5915699,17.37273598,33.23400497,-0.033856498,-0.005037457,48.7,50.2,55.9,22.4,12.2,23.9,36,11/11/15,0,T2M,Archival
11/12/15,18.50485039,17.02785492,33.08284378,-0.041027652,-0.00762761,48.7,50.2,55.9,22.4,12.2,23.9,36,11/12/15,0,T2M,Archival
11/13/15,18.61468887,17.02928352,32.98267746,-0.044039037,-0.070358805,48.7,50.2,55.9,22.4,12.2,23.9,36,11/13/15,0,T2M,Archival
11/14/15,18.8062191,17.10622215,33.32988358,-0.047222137,-0.291719049,48.7,50.2,55.9,22.4,12.2,23.9,36,11/14/15,0,T2M,Archival
11/15/15,18.3514576,16.7956295,33.55101395,-0.043217447,-0.266873091,48.7,50.2,55.9,22.4,12.2,23.9,36,11/15/15,0,T2M,Archival
11/16/15,17.41868019,16.16649818,33.29090881,-0.034782834,-0.286013097,48.7,50.2,55.9,22.4,12.2,23.9,36,11/16/15,0,T2M,Archival
11/17/15,17.38158607,16.07894325,33.3231163,-0.036184523,-0.24356395,48.7,50.2,55.9,22.4,12.2,23.9,36,11/17/15,0,T2M,Archival
11/18/15,17.68960571,16.26451302,33.69465256,-0.039585908,-0.217617631,48.7,50.2,55.9,22.4,12.2,23.9,36,11/18/15,0,T2M,Archival
11/19/15,18.63695717,16.61491585,33.69525528,-0.056167814,-0.101292275,48.7,50.2,55.9,22.4,12.2,23.9,36,11/19/15,0,T2M,Archival
11/20/15,18.57529831,16.62070274,33.61217117,-0.054294321,-0.134252012,48.7,50.2,55.9,22.4,12.2,23.9,36,11/20/15,0,T2M,Archival
11/21/15,18.2533474,16.46647072,33.73017502,-0.049635463,-0.194060668,48.7,50.2,55.9,22.4,12.2,23.9,36,11/21/15,0,T2M,Archival
11/22/15,17.65310669,16.10569,33.64356232,-0.042983797,-0.040143214,48.7,50.2,55.9,22.4,12.2,23.9,36,11/22/15,0,T2M,Archival
11/23/15,17.41337395,15.71624374,33.65923309,-0.047142506,-0.144701377,48.7,50.2,55.9,22.4,12.2,23.9,36,11/23/15,0,T2M,Archival
11/24/15,17.13003731,15.50698853,33.74791718,-0.045084688,-0.325172961,48.7,50.2,55.9,22.4,12.2,23.9,36,11/24/15,0,T2M,Archival
11/25/15,16.1527729,15.07369518,33.7771225,-0.029974381,-0.419429302,48.7,50.2,55.9,22.4,12.2,23.9,36,11/25/15,0,T2M,Archival
11/26/15,15.73897457,14.98711395,33.89161682,-0.020885017,-0.34429872,48.7,50.2,55.9,22.4,12.2,23.9,36,11/26/15,0,T2M,Archival
11/27/15,15.6170454,14.98758221,33.89425278,-0.017485089,-0.281416684,48.7,50.2,55.9,22.4,12.2,23.9,36,11/27/15,0,T2M,Archival
11/28/15,15.98913574,15.52939987,33.93564224,-0.012770441,-0.214129135,48.7,50.2,55.9,22.4,12.2,23.9,36,11/28/15,1,T2M,Archival
11/29/15,15.85495663,15.44609547,33.89767456,-0.011357254,-0.16339311,48.7,50.2,55.9,22.4,12.2,23.9,36,11/29/15,0,T2M,Archival
11/30/15,15.71772099,15.59447765,33.98600006,-0.003423426,-0.105899282,48.7,50.2,55.9,22.4,12.2,23.9,36,11/30/15,1,T2M,Archival
12/1/15,15.28874207,15.2979784,33.94274139,0.000256565,-0.046088029,48.7,50.2,55.9,22.4,12.2,23.9,36,12/1/15,0,T2M,Archival
12/2/15,15.26318264,15.13202572,33.86060715,-0.003643248,-0.05009751,48.7,50.2,55.9,22.4,12.2,23.9,36,12/2/15,0,T2M,Archival
12/3/15,15.62958145,14.92651844,33.72506714,-0.019529528,-0.205389187,48.7,50.2,55.9,22.4,12.2,23.9,36,12/3/15,1,T2M,Archival
12/4/15,14.97313023,14.51015568,33.88372421,-0.012860404,-0.388712525,48.7,50.2,55.9,22.4,12.2,23.9,36,12/4/15,0,T2M,Archival
12/5/15,14.84224415,14.25679111,33.89632416,-0.016262584,-0.3698847,48.7,50.2,55.9,22.4,12.2,23.9,36,12/5/15,0,T2M,Archival
12/6/15,14.72445774,14.1270256,33.91832352,-0.016595337,-0.313702047,48.7,50.2,55.9,22.4,12.2,23.9,36,12/6/15,0,T2M,Archival
12/7/15,14.66029358,14.36367798,33.78602219,-0.008239322,-0.19778055,48.7,50.2,55.9,22.4,12.2,23.9,36,12/7/15,0,T2M,Archival
12/8/15,14.79111004,14.30938816,33.79437256,-0.013381163,-0.184745386,48.7,50.2,55.9,22.4,12.2,23.9,36,12/8/15,1,T2M,Archival
12/9/15,14.78490543,14.2255249,33.80675125,-0.015538348,-0.13431181,48.7,50.2,55.9,22.4,12.2,23.9,36,12/9/15,1,T2M,Archival
12/10/15,14.31787777,13.71053028,33.81183243,-0.016870764,-0.052120361,48.7,50.2,55.9,22.4,12.2,23.9,36,12/10/15,1,T2M,Archival
12/11/15,14.26830387,13.7136755,33.78474426,-0.015406344,-0.070311986,48.7,50.2,55.9,22.4,12.2,23.9,36,12/11/15,0,T2M,Archival
12/12/15,14.378829,13.58527851,33.66595078,-0.022043069,-0.103396676,48.7,50.2,55.9,22.4,12.2,23.9,36,12/12/15,1,T2M,Archival
12/13/15,13.93296814,13.99169922,33.63940048,0.001631419,-0.117901735,48.7,50.2,55.9,22.4,12.2,23.9,36,12/13/15,0,T2M,Archival
12/14/15,14.02998829,14.18151855,33.65420151,0.004209174,-0.025611758,48.7,50.2,55.9,22.4,12.2,23.9,36,12/14/15,0,T2M,Archival
12/15/15,14.27295017,14.07733536,33.58684158,-0.005433745,-0.011331886,48.7,50.2,55.9,22.4,12.2,23.9,36,12/15/15,0,T2M,Archival
12/16/15,14.42584229,14.28731251,33.59517288,-0.003848049,-0.168878317,48.7,50.2,55.9,22.4,12.2,23.9,36,12/16/15,0,T2M,Archival
12/17/15,14.30580425,14.21739578,33.50718689,-0.002455791,0.063303605,48.7,50.2,55.9,22.4,12.2,23.9,36,12/17/15,0,T2M,Archival
12/18/15,14.21189117,14.22319126,33.35267639,0.000313891,0.065873511,48.7,50.2,55.9,22.4,12.2,23.9,36,12/18/15,0,T2M,Archival
12/19/15,14.32673168,13.85598373,33.35972977,-0.013076332,-0.243927464,48.7,50.2,55.9,22.4,12.2,23.9,36,12/19/15,0,T2M,Archival
12/20/15,14.68967438,13.50456905,33.51403809,-0.032919592,-0.364102602,48.7,50.2,55.9,22.4,12.2,23.9,36,12/20/15,0,T2M,Archival
12/21/15,15.03782749,13.6160965,33.74238205,-0.039492528,-0.29507184,48.7,50.2,55.9,22.4,12.2,23.9,36,12/21/15,0,T2M,Archival
12/22/15,15.35590649,14.03223515,33.86244965,-0.036768648,-0.229714647,48.7,50.2,55.9,22.4,12.2,23.9,36,12/22/15,0,T2M,Archival
12/23/15,15.4669199,14.12299633,33.68708038,-0.03733121,-0.244467273,48.7,50.2,55.9,22.4,12.2,23.9,36,12/23/15,0,T2M,Archival
12/24/15,15.3520689,14.1689415,33.61885834,-0.03286465,-0.221865222,48.7,50.2,55.9,22.4,12.2,23.9,36,12/24/15,0,T2M,Archival
12/25/15,15.50599957,13.83938694,33.46113205,-0.046294795,-0.235941723,48.7,50.2,55.9,22.4,12.2,23.9,36,12/25/15,0,T2M,Archival
12/26/15,15.41727448,13.72671127,33.38708496,-0.046960089,-0.211763859,48.7,50.2,55.9,22.4,12.2,23.9,36,12/26/15,0,T2M,Archival
12/27/15,14.79340363,13.75254822,33.48910522,-0.02891265,-0.137017727,48.7,50.2,55.9,22.4,12.2,23.9,36,12/27/15,0,T2M,Archival
12/28/15,15.5329237,13.97085476,33.22029495,-0.043390804,-0.227845013,48.7,50.2,55.9,22.4,12.2,23.9,36,12/28/15,0,T2M,Archival
12/29/15,14.90054035,13.96343136,33.36581039,-0.026030805,-0.02439286,48.7,50.2,55.9,22.4,12.2,23.9,36,12/29/15,0,T2M,Archival
12/30/15,14.72046661,13.82102203,33.25904465,-0.024984572,-0.134935006,48.7,50.2,55.9,22.4,12.2,23.9,36,12/30/15,1,T2M,Archival
12/31/15,14.09024811,14.00060177,33.24816513,-0.002490176,-0.050813735,48.7,50.2,55.9,22.4,12.2,23.9,36,12/31/15,1,T2M,Archival
1/1/16,14.09519482,13.62694263,33.2480278,-0.013007005,-0.148487687,48.7,50.2,55.9,22.4,12.2,23.9,36,1/1/16,1,T2M,Archival
1/2/16,14.27026367,13.27137661,33.30168152,-0.027746863,-0.194377676,48.7,50.2,55.9,22.4,12.2,23.9,36,1/2/16,0,T2M,Archival
1/3/16,14.22200394,12.85493755,33.33472824,-0.037974066,-0.126068458,48.7,50.2,55.9,22.4,12.2,23.9,36,1/3/16,1,T2M,Archival
1/4/16,14.69662857,12.65898514,33.41672134,-0.056601206,-0.147408143,48.7,50.2,55.9,22.4,12.2,23.9,36,1/4/16,0,T2M,Archival
1/5/16,14.75113392,12.43816757,33.64717102,-0.064249065,-0.193881705,48.7,50.2,55.9,22.4,12.2,23.9,36,1/5/16,0,T2M,Archival
1/6/16,14.19513702,12.42278576,33.97704697,-0.04923198,-0.199911654,48.7,50.2,55.9,22.4,12.2,23.9,36,1/6/16,0,T2M,Archival
1/7/16,14.13880634,12.25850201,33.95178604,-0.052230676,-0.189482152,48.7,50.2,55.9,22.4,12.2,23.9,36,1/7/16,1,T2M,Archival
1/8/16,14.06766033,12.39705181,34.03641129,-0.046405792,-0.143662408,48.7,50.2,55.9,22.4,12.2,23.9,36,1/8/16,0,T2M,Archival
1/9/16,12.64431858,11.67682934,34.00823212,-0.026874701,-0.046485394,48.7,50.2,55.9,22.4,12.2,23.9,36,1/9/16,0,T2M,Archival
1/10/16,11.88907909,11.53160572,33.95303345,-0.009929816,0.096153058,48.7,50.2,55.9,22.4,12.2,23.9,36,1/10/16,0,T2M,Archival
1/11/16,11.75435638,11.312397,33.92590332,-0.012276649,-0.13638635,48.7,50.2,55.9,22.4,12.2,23.9,36,1/11/16,1,T2M,Archival
1/12/16,11.4100256,11.70296478,33.97421646,0.0081372,-0.188506976,48.7,50.2,55.9,22.4,12.2,23.9,36,1/12/16,1,T2M,Archival
1/13/16,11.75513363,11.14632893,33.90047073,-0.016911242,-0.278718024,48.7,50.2,55.9,22.4,12.2,23.9,36,1/13/16,0,T2M,Archival
1/14/16,12.00425434,10.94450474,33.92664719,-0.029437489,-0.245730981,48.7,50.2,55.9,22.4,12.2,23.9,36,1/14/16,0,T2M,Archival
1/15/16,12.55498123,11.64055729,33.53047562,-0.025400665,-0.1444038,48.7,50.2,55.9,22.4,12.2,23.9,36,1/15/16,0,T2M,Archival
1/16/16,12.52397442,11.75570202,33.48152924,-0.0213409,0.061523359,48.7,50.2,55.9,22.4,12.2,23.9,36,1/16/16,1,T2M,Archival
1/17/16,12.46115208,11.39916229,33.44244003,-0.029499716,-0.042212125,48.7,50.2,55.9,22.4,12.2,23.9,36,1/17/16,1,T2M,Archival
1/18/16,11.6469965,9.776497841,33.46271896,-0.051958296,-0.117799155,48.7,50.2,55.9,22.4,12.2,23.9,36,1/18/16,0,T2M,Archival
1/19/16,10.9186182,9.929169655,33.73297882,-0.027484682,-0.403933436,48.7,50.2,55.9,22.4,12.2,23.9,36,1/19/16,1,T2M,Archival
1/20/16,9.868224144,9.81537056,33.97685623,-0.001468155,-0.470970303,48.7,50.2,55.9,22.4,12.2,23.9,36,1/20/16,0,T2M,Archival
1/21/16,9.189167976,9.152651787,33.96944809,-0.001014339,-0.327363759,48.7,50.2,55.9,22.4,12.2,23.9,36,1/21/16,0,T2M,Archival
1/22/16,9.136791229,9.098650932,33.99549484,-0.001059453,-0.282329977,48.7,50.2,55.9,22.4,12.2,23.9,36,1/22/16,0,T2M,Archival
1/23/16,9.435696602,9.441640854,34.01232147,0.000165118,0.294550329,48.7,50.2,55.9,22.4,12.2,23.9,36,1/23/16,0,T2M,Archival
1/24/16,9.256737709,9.234911919,33.84119797,-0.000606272,0.208800301,48.7,50.2,55.9,22.4,12.2,23.9,36,1/24/16,1,T2M,Archival
1/25/16,8.334736824,8.336728096,33.60377884,5.53131E-05,-0.055890743,48.7,50.2,55.9,22.4,12.2,23.9,36,1/25/16,1,T2M,Archival
1/26/16,8.260006905,8.274147034,33.54707718,0.000392781,-0.118338488,48.7,50.2,55.9,22.4,12.2,23.9,36,1/26/16,1,T2M,Archival
1/27/16,8.624874115,8.6257658,33.57811737,2.4769E-05,-0.187819481,48.7,50.2,55.9,22.4,12.2,23.9,36,1/27/16,1,T2M,Archival
1/28/16,8.829478264,8.641736984,33.60814285,-0.005215036,-0.101246558,48.7,50.2,55.9,22.4,12.2,23.9,36,1/28/16,1,T2M,Archival
1/29/16,8.936476707,8.642148018,33.60401154,-0.008175797,-0.03994339,48.7,50.2,55.9,22.4,12.2,23.9,36,1/29/16,1,T2M,Archival
1/30/16,8.593753815,8.532735825,33.54097366,-0.001694944,-0.211927578,48.7,50.2,55.9,22.4,12.2,23.9,36,1/30/16,1,T2M,Archival
1/31/16,8.569112778,8.481590271,33.5303688,-0.002431181,-0.188024804,48.7,50.2,55.9,22.4,12.2,23.9,36,1/31/16,1,T2M,Archival
2/1/16,9.008152962,8.511575699,33.52676392,-0.013793813,-0.179334924,48.7,50.2,55.9,22.4,12.2,23.9,36,2/1/16,1,T2M,Archival
2/2/16,9.159651756,8.592824936,33.42713547,-0.015745189,-0.263337702,48.7,50.2,55.9,22.4,12.2,23.9,36,2/2/16,1,T2M,Archival
2/3/16,8.901507378,8.814586639,33.4967804,-0.002414465,-0.211299255,48.7,50.2,55.9,22.4,12.2,23.9,36,2/3/16,1,T2M,Archival
2/4/16,8.922118187,8.643340111,33.25379562,-0.007743835,-0.138672695,48.7,50.2,55.9,22.4,12.2,23.9,36,2/4/16,1,T2M,Archival
2/5/16,8.792071342,7.801328182,33.15328217,-0.027520643,-0.201058105,48.7,50.2,55.9,22.4,12.2,23.9,36,2/5/16,1,T2M,Archival
2/6/16,8.516594887,7.752305508,33.31218719,-0.021230261,-0.265804231,48.7,50.2,55.9,22.4,12.2,23.9,36,2/6/16,1,T2M,Archival
2/7/16,8.427017212,7.645610809,33.31790543,-0.021705733,-0.155767232,48.7,50.2,55.9,22.4,12.2,23.9,36,2/7/16,1,T2M,Archival
2/8/16,8.485141754,8.380027771,33.54351807,-0.002919833,0.190132663,48.7,50.2,55.9,22.4,12.2,23.9,36,2/8/16,1,T2M,Archival
2/9/16,8.374867439,8.3797369,33.54728699,0.000135263,0.206715152,48.7,50.2,55.9,22.4,12.2,23.9,36,2/9/16,1,T2M,Archival
2/10/16,8.290700912,8.213050842,33.52290726,-0.002156946,0.049052075,48.7,50.2,55.9,22.4,12.2,23.9,36,2/10/16,1,T2M,Archival
2/11/16,8.336643219,8.304508209,33.39315414,-0.000892639,-0.219925568,48.7,50.2,55.9,22.4,12.2,23.9,36,2/11/16,1,T2M,Archival
2/12/16,8.305041313,8.244704247,33.46533966,-0.00167603,-0.319744319,48.7,50.2,55.9,22.4,12.2,23.9,36,2/12/16,1,T2M,Archival
2/13/16,8.402201653,8.314129829,33.54521942,-0.00244644,-0.303824395,48.7,50.2,55.9,22.4,12.2,23.9,36,2/13/16,0,T2M,Archival
2/14/16,6.729044437,6.683141232,33.640522,-0.001275089,-0.493657023,48.7,50.2,55.9,22.4,12.2,23.9,36,2/14/16,0,T2M,Archival
2/15/16,6.517974854,6.494434357,33.66640472,-0.000653903,-0.355760694,48.7,50.2,55.9,22.4,12.2,23.9,36,2/15/16,1,T2M,Archival
2/16/16,6.546991348,6.551434994,33.65365982,0.000123435,-0.129105449,48.7,50.2,55.9,22.4,12.2,23.9,36,2/16/16,0,T2M,Archival
2/17/16,7.793674946,7.681064606,33.58811569,-0.003128065,-0.262357235,48.7,50.2,55.9,22.4,12.2,23.9,36,2/17/16,0,T2M,Archival
2/18/16,7.875251293,7.919157028,33.64609146,0.001219604,-0.359049052,48.7,50.2,55.9,22.4,12.2,23.9,36,2/18/16,0,T2M,Archival
2/19/16,7.916545868,7.93315649,33.66414261,0.000461406,-0.334122628,48.7,50.2,55.9,22.4,12.2,23.9,36,2/19/16,0,T2M,Archival
2/20/16,7.785286427,7.939304352,33.55812454,0.004278276,-0.232494518,48.7,50.2,55.9,22.4,12.2,23.9,36,2/20/16,0,T2M,Archival
2/21/16,7.914921284,7.530987263,33.39583206,-0.010664834,-0.205517218,48.7,50.2,55.9,22.4,12.2,23.9,36,2/21/16,0,T2M,Archival
2/22/16,7.903850555,7.492647648,33.29089737,-0.011422303,-0.202902511,48.7,50.2,55.9,22.4,12.2,23.9,36,2/22/16,0,T2M,Archival
2/23/16,8.054067612,7.652033329,33.60092545,-0.011167619,-0.119745493,48.7,50.2,55.9,22.4,12.2,23.9,36,2/23/16,0,T2M,Archival
2/24/16,7.571151733,7.724816799,33.65900803,0.004268474,0.032308046,48.7,50.2,55.9,22.4,12.2,23.9,36,2/24/16,0,T2M,Archival
2/25/16,7.57359457,7.456292629,33.53279495,-0.003258387,-0.023669561,48.7,50.2,55.9,22.4,12.2,23.9,36,2/25/16,1,T2M,Archival
2/26/16,9.115830421,7.756786346,33.16354752,-0.037751224,-0.363054544,48.7,50.2,55.9,22.4,12.2,23.9,36,2/26/16,0,T2M,Archival
2/27/16,9.155041695,7.046571255,32.93020248,-0.058568623,-0.372947603,48.7,50.2,55.9,22.4,12.2,23.9,36,2/27/16,0,T2M,Archival
2/28/16,8.919077873,7.000435352,32.95891953,-0.053295626,-0.323996753,48.7,50.2,55.9,22.4,12.2,23.9,36,2/28/16,0,T2M,Archival
3/1/16,9.007044792,6.573960781,32.6801796,-0.067585667,-0.279304087,48.7,50.2,55.9,22.4,12.2,23.9,36,3/1/16,0,T2M,Archival
3/2/16,9.248515129,6.956522465,32.78624725,-0.063666463,-0.141271099,48.7,50.2,55.9,22.4,12.2,23.9,36,3/2/16,1,T2M,Archival
3/3/16,9.750695229,7.863999844,33.15477753,-0.052408205,-0.309841186,48.7,50.2,55.9,22.4,12.2,23.9,36,3/3/16,0,T2M,Archival
3/4/16,9.659194946,8.075500488,33.20235062,-0.043991513,-0.125697449,48.7,50.2,55.9,22.4,12.2,23.9,36,3/4/16,1,T2M,Archival
3/5/16,9.005788803,8.333436966,33.24277878,-0.01867644,-0.157345966,48.7,50.2,55.9,22.4,12.2,23.9,36,3/5/16,1,T2M,Archival
3/6/16,9.217751503,8.169683456,33.28311157,-0.029113001,-0.164974913,48.7,50.2,55.9,22.4,12.2,23.9,36,3/6/16,1,T2M,Archival
3/7/16,9.209439278,8.212603569,33.23156738,-0.027689881,-0.233571485,48.7,50.2,55.9,22.4,12.2,23.9,36,3/7/16,1,T2M,Archival
3/8/16,9.407915115,8.296205521,33.15395737,-0.030880822,-0.280201316,48.7,50.2,55.9,22.4,12.2,23.9,36,3/8/16,1,T2M,Archival
3/9/16,9.425742149,8.171221733,33.11716461,-0.034847789,-0.21160613,48.7,50.2,55.9,22.4,12.2,23.9,36,3/9/16,1,T2M,Archival
3/10/16,9.573666573,8.105414391,32.82226944,-0.040784783,-0.193160161,48.7,50.2,55.9,22.4,12.2,23.9,36,3/10/16,1,T2M,Archival
3/11/16,9.782897949,8.213763237,32.41130829,-0.043587075,-0.285251409,48.7,50.2,55.9,22.4,12.2,23.9,36,3/11/16,1,T2M,Archival
3/12/16,9.970283508,9.108950615,32.14729309,-0.023925914,-0.26435408,48.7,50.2,55.9,22.4,12.2,23.9,36,3/12/16,1,T2M,Archival
3/13/16,9.749209404,9.243239403,32.04230118,-0.014054722,-0.232901216,48.7,50.2,55.9,22.4,12.2,23.9,36,3/13/16,0,T2M,Archival
3/14/16,9.663413048,9.512207031,32.22481918,-0.004200167,-0.14286159,48.7,50.2,55.9,22.4,12.2,23.9,36,3/14/16,1,T2M,Archival
3/15/16,9.081591606,8.696346283,31.66603851,-0.010701259,-0.002997079,48.7,50.2,55.9,22.4,12.2,23.9,36,3/15/16,1,T2M,Archival
3/16/16,8.51759243,8.64311409,31.72335815,0.003486713,-0.08905834,48.7,50.2,55.9,22.4,12.2,23.9,36,3/16/16,1,T2M,Archival
3/17/16,8.394659996,8.748778343,31.48438835,0.009836621,-0.08523199,48.7,50.2,55.9,22.4,12.2,23.9,36,3/17/16,1,T2M,Archival
3/18/16,7.925494671,8.907155991,31.82547188,0.02726837,-0.161339805,48.7,50.2,55.9,22.4,12.2,23.9,36,3/18/16,1,T2M,Archival
3/19/16,7.990468502,8.967819214,32.05199432,0.027148631,-0.144793108,48.7,50.2,55.9,22.4,12.2,23.9,36,3/19/16,1,T2M,Archival
3/20/16,7.776304722,9.099991798,33.04478073,0.036769085,-0.053527158,48.7,50.2,55.9,22.4,12.2,23.9,36,3/20/16,0,T2M,Archival
3/21/16,8.048277855,8.143984795,33.42272949,0.002658526,-0.071739137,48.7,50.2,55.9,22.4,12.2,23.9,36,3/21/16,1,T2M,Archival
3/22/16,8.003697395,8.003874779,33.37921524,4.92732E-06,-0.285658091,48.7,50.2,55.9,22.4,12.2,23.9,36,3/22/16,0,T2M,Archival
3/23/16,8.229439735,7.948005676,33.21712112,-0.007817613,-0.335844904,48.7,50.2,55.9,22.4,12.2,23.9,36,3/23/16,1,T2M,Archival
3/24/16,7.871515751,6.855618954,32.91541672,-0.028219355,-0.308371931,48.7,50.2,55.9,22.4,12.2,23.9,36,3/24/16,1,T2M,Archival
3/25/16,7.849556446,7.101903439,32.42303467,-0.020768139,-0.194112584,48.7,50.2,55.9,22.4,12.2,23.9,36,3/25/16,1,T2M,Archival
3/26/16,7.842195988,7.43478775,32.11354828,-0.011316895,-0.261244595,48.7,50.2,55.9,22.4,12.2,23.9,36,3/26/16,1,T2M,Archival
3/27/16,7.552947521,7.911951065,32.47065735,0.009972321,-0.158684313,48.7,50.2,55.9,22.4,12.2,23.9,36,3/27/16,1,T2M,Archival
3/28/16,7.553419113,8.323486328,32.87135696,0.021390756,-0.016999383,48.7,50.2,55.9,22.4,12.2,23.9,36,3/28/16,1,T2M,Archival
3/29/16,7.657601833,8.258364677,32.7526741,0.016687857,-0.29628852,48.7,50.2,55.9,22.4,12.2,23.9,36,3/29/16,1,T2M,Archival
3/30/16,7.648713589,8.144314766,32.90193939,0.013766699,-0.446732312,48.7,50.2,55.9,22.4,12.2,23.9,36,3/30/16,0,T2M,Archival
3/31/16,7.676101685,8.33148098,32.82140732,0.01820498,-0.292813689,48.7,50.2,55.9,22.4,12.2,23.9,36,3/31/16,0,T2M,Archival
4/1/16,7.860095501,8.715490341,32.62976456,0.023760968,-0.188050866,48.7,50.2,55.9,22.4,12.2,23.9,36,4/1/16,0,T2M,Archival
4/2/16,10.05968761,8.631415367,32.08879089,-0.039674229,-0.173163399,48.7,50.2,55.9,22.4,12.2,23.9,36,4/2/16,0,T2M,Archival
4/3/16,10.1883564,8.982533455,32.57214355,-0.033495082,-0.339181513,48.7,50.2,55.9,22.4,12.2,23.9,36,4/3/16,1,T2M,Archival
4/4/16,10.14146328,9.445224762,33.0571022,-0.019339959,-0.332275897,48.7,50.2,55.9,22.4,12.2,23.9,36,4/4/16,0,T2M,Archival
4/5/16,9.146159172,8.639046669,32.93915558,-0.014086458,-0.28753534,48.7,50.2,55.9,22.4,12.2,23.9,36,4/5/16,0,T2M,Archival
4/6/16,8.863556862,8.412697792,33.04486465,-0.012523863,-0.280346602,48.7,50.2,55.9,22.4,12.2,23.9,36,4/6/16,0,T2M,Archival
4/7/16,8.754609108,8.500286102,33.02123642,-0.007064528,-0.069918215,48.7,50.2,55.9,22.4,12.2,23.9,36,4/7/16,0,T2M,Archival
4/8/16,8.983229637,9.082770348,33.08205795,0.00276502,-0.100645803,48.7,50.2,55.9,22.4,12.2,23.9,36,4/8/16,0,T2M,Archival
4/9/16,9.106732368,9.282235146,33.11113358,0.004875077,-0.118840158,48.7,50.2,55.9,22.4,12.2,23.9,36,4/9/16,0,T2M,Archival
4/10/16,9.140798569,9.109462738,33.11527634,-0.00087044,-0.255161405,48.7,50.2,55.9,22.4,12.2,23.9,36,4/10/16,1,T2M,Archival
4/11/16,9.82256031,8.810696602,33.25562286,-0.028107325,-0.322887242,48.7,50.2,55.9,22.4,12.2,23.9,36,4/11/16,0,T2M,Archival
4/12/16,9.900956154,9.150765419,33.27717209,-0.020838632,-0.22118254,48.7,50.2,55.9,22.4,12.2,23.9,36,4/12/16,1,T2M,Archival
4/13/16,9.883215904,9.337575912,33.31056595,-0.015156666,-0.202325463,48.7,50.2,55.9,22.4,12.2,23.9,36,4/13/16,0,T2M,Archival
4/14/16,8.495235443,9.05714798,33.36579132,0.015608682,-0.20903571,48.7,50.2,55.9,22.4,12.2,23.9,36,4/14/16,0,T2M,Archival
4/15/16,8.428584099,9.021573067,33.332798,0.016471916,-0.171376944,48.7,50.2,55.9,22.4,12.2,23.9,36,4/15/16,0,T2M,Archival
4/16/16,8.444810867,8.889826775,33.23723221,0.012361553,-0.108687125,48.7,50.2,55.9,22.4,12.2,23.9,36,4/16/16,0,T2M,Archival
4/17/16,8.019068718,8.730278015,33.21783829,0.019755814,-0.016104767,48.7,50.2,55.9,22.4,12.2,23.9,36,4/17/16,0,T2M,Archival
4/18/16,7.906888962,9.046010017,33.25105667,0.031642252,-0.029158704,48.7,50.2,55.9,22.4,12.2,23.9,36,4/18/16,0,T2M,Archival
