Date,Site,sst,bottom_temp,sss,stratification,phase,daylight_hours,week_start,site,device_type,days_monitored,days_present,percent_occurrence,period
8/16/21,RTWB,26.05586297,14.22694438,31.67134503,0.311287331,0.376304549,13.5097619,8/16/21,RTWB,RealTime,7,0,0,2
8/23/21,RTWB,26.77743667,13.62243543,31.46119227,0.346184243,0.61912543,13.24460317,8/23/21,RTWB,RealTime,7,0,0,2
8/30/21,RTWB,25.28007671,14.57226167,31.32221113,0.281784606,0.832758445,12.97063492,8/30/21,RTWB,RealTime,7,0,0,2
9/6/21,RTWB,23.56917,12.88695649,31.5707937,0.281110882,0.21417503,12.69047619,9/6/21,RTWB,RealTime,7,0,0,2
9/13/21,RTWB,23.86334964,12.90143081,31.69281714,0.288471548,0.327885732,12.40615079,9/13/21,RTWB,RealTime,7,0,0,2
9/20/21,RTWB,23.33575004,17.73865018,31.35170828,0.147292101,0.567817542,12.11968254,9/20/21,RTWB,RealTime,7,0,0,2
9/27/21,RTWB,22.34091404,16.12413624,31.54597718,0.163599416,0.780668282,11.8327381,9/27/21,RTWB,RealTime,7,1,14.28571429,2
10/4/21,RTWB,22.01938575,16.07763849,31.02856309,0.15636177,0.446278361,11.54718254,10/4/21,RTWB,RealTime,7,0,0,2
10/11/21,RTWB,21.3559761,20.38880348,32.10212462,0.025451911,0.277695812,11.26496032,10/11/21,RTWB,RealTime,7,0,0,2
10/18/21,RTWB,20.30707795,17.25618213,31.99334744,0.080286732,0.513051107,10.98865079,10/18/21,RTWB,RealTime,7,0,0,2
10/25/21,RTWB,19.37366431,17.90278762,32.38143376,0.038707281,0.727534626,10.72126984,10/25/21,RTWB,RealTime,7,0,0,2
11/1/21,RTWB,18.40644755,18.59574809,32.81309291,-0.004981593,0.538080943,10.46662698,11/1/21,RTWB,RealTime,7,0,0,2
11/8/21,RTWB,17.08296449,17.01090731,33.00380816,0.001896242,0.226130055,10.22956349,11/8/21,RTWB,RealTime,7,1,14.28571429,2
11/15/21,RTWB,15.96209022,15.95918383,32.937803,7.65E-05,0.459033074,10.01535714,11/15/21,RTWB,RealTime,7,0,0,2
11/22/21,RTWB,14.79475934,15.27876827,33.19011797,-0.012737077,0.673490446,9.830277778,11/22/21,RTWB,RealTime,7,0,0,2
11/29/21,RTWB,13.34106854,14.82575716,32.89308439,-0.039070753,0.771365826,9.680634921,11/29/21,RTWB,RealTime,7,1,14.28571429,2
12/6/21,RTWB,12.95926339,14.53800583,32.75823866,-0.041545854,0.173461209,9.57218254,12/6/21,RTWB,RealTime,7,3,42.85714286,2
12/13/21,RTWB,13.00745324,14.01269708,33.22958756,-0.026453786,0.403641125,9.509920635,12/13/21,RTWB,RealTime,7,1,14.28571429,2
12/20/21,RTWB,12.03819139,13.104246,33.24994877,-0.028054069,0.619103833,9.496904762,12/20/21,RTWB,RealTime,7,7,100,2
12/27/21,RTWB,11.5109866,12.17871407,33.32610703,-0.017571775,0.861113372,9.533968254,12/27/21,RTWB,RealTime,7,3,42.85714286,2
1/3/22,RTWB,10.35123594,10.69494234,33.32797895,-0.009044905,0.120630653,9.619325397,1/3/22,RTWB,RealTime,7,6,85.71428571,2
1/10/22,RTWB,9.471593584,9.746530533,33.4284341,-0.007235183,0.348302751,9.749285714,1/10/22,RTWB,RealTime,7,2,28.57142857,2
1/17/22,RTWB,8.7717356,9.038124629,33.5055433,-0.007010238,0.565955078,9.918452381,1/17/22,RTWB,RealTime,7,0,0,2
1/24/22,RTWB,8.412199418,8.333638748,33.76158524,0.002067386,0.789532659,10.10476852,1/24/22,RTWB,RealTime,7,0,0,2
1/31/22,RTWB,6.83851971,7.015867778,33.54073661,-0.00466705,0.350740573,10.3493254,1/31/22,RTWB,RealTime,6,0,0,2
2/7/22,RTWB,6.55825867,6.876682418,33.17143522,-0.008379572,0.292725194,10.59900794,2/7/22,RTWB,RealTime,7,1,14.28571429,2
2/14/22,RTWB,6.725365434,7.037513869,33.25465175,-0.008214433,0.509722319,10.86396825,2/14/22,RTWB,RealTime,7,1,14.28571429,2
2/21/22,RTWB,6.864368916,7.03436109,33.21986662,-0.004473478,0.755862417,11.14039683,2/21/22,RTWB,RealTime,7,1,14.28571429,2
2/28/22,RTWB,7.450420584,7.384653909,33.31358555,0.001730702,0.441222855,11.42420635,2/28/22,RTWB,RealTime,7,1,14.28571429,2
3/7/22,RTWB,8.063755104,8.351058142,32.62426376,-0.007560606,0.237808446,11.71281746,3/7/22,RTWB,RealTime,7,0,0,2
3/14/22,RTWB,8.267198631,8.838856969,33.03618404,-0.015043641,0.454574745,12.00365079,3/14/22,RTWB,RealTime,7,3,42.85714286,2
3/21/22,RTWB,8.947697004,8.573955059,32.60143535,0.009835314,0.710898475,12.30171296,3/21/22,RTWB,RealTime,6,1,16.66666667,2
3/28/22,RTWB,8.325659684,8.833943503,32.73213523,-0.01337589,0.533357911,12.58448413,3/28/22,RTWB,RealTime,7,0,0,2
4/4/22,RTWB,8.917280878,8.881223543,32.45636804,0.000948877,0.18396128,12.87047619,4/4/22,RTWB,RealTime,7,0,0,2
4/11/22,RTWB,9.508974756,8.568790163,32.18270084,0.0247417,0.403094508,13.15083333,4/11/22,RTWB,RealTime,7,0,0,2
4/18/22,RTWB,10.0601887,8.770688738,32.13575499,0.03393421,0.654592044,13.42285714,4/18/22,RTWB,RealTime,7,0,0,2
4/25/22,RTWB,10.69567517,9.003792763,32.5428821,0.044523221,0.765449726,13.68365079,4/25/22,RTWB,RealTime,7,0,0,2
5/2/22,RTWB,11.32917186,9.433265687,32.70112174,0.049892268,0.131325524,13.92928571,5/2/22,RTWB,RealTime,7,0,0,2
5/9/22,RTWB,10.7833613,10.34337752,32.97480175,0.011578525,0.3523853,14.15543651,5/9/22,RTWB,RealTime,7,0,0,2
5/16/22,RTWB,13.67739555,10.23329708,31.64437294,0.09063417,0.605894059,14.35734127,5/16/22,RTWB,RealTime,7,0,0,2
5/23/22,RTWB,15.54182856,10.50435134,31.56078856,0.13256519,0.85816654,14.52968254,5/23/22,RTWB,RealTime,7,0,0,2
5/30/22,RTWB,18.99455642,10.09789848,30.72471346,0.234122577,0.222731841,14.66742063,5/30/22,RTWB,RealTime,7,0,0,2
6/6/22,RTWB,19.80697359,11.16462176,31.10526466,0.227430311,0.302798347,14.76575397,6/6/22,RTWB,RealTime,7,0,0,2
6/13/22,RTWB,21.58273969,12.71762698,31.23506819,0.23329244,0.558118287,14.82107143,6/13/22,RTWB,RealTime,7,0,0,2
6/20/22,RTWB,20.2521722,13.36637184,31.82015528,0.181205273,0.808497796,14.83130952,6/20/22,RTWB,RealTime,7,0,0,2
6/27/22,RTWB,22.20454488,11.94764818,31.97360475,0.269918334,0.456281107,14.79623016,6/27/22,RTWB,RealTime,7,0,0,2
7/4/22,RTWB,23.91465923,13.44569084,32.08622905,0.275499168,0.253752023,14.71730159,7/4/22,RTWB,RealTime,7,0,0,2
7/11/22,RTWB,24.47734043,14.59054988,32.34275327,0.260178699,0.510917665,14.59753968,7/11/22,RTWB,RealTime,7,0,0,2
7/18/22,RTWB,25.70607076,16.1163593,32.37552534,0.252360828,0.758865285,14.44166667,7/18/22,RTWB,RealTime,11,0,0,2
7/25/22,RTWB,24.77993148,16.78992953,32.95671572,0.210263209,0.549616272,14.25448413,7/25/22,RTWB,RealTime,7,0,0,2
8/1/22,RTWB,25.91853442,16.58556162,32.67592076,0.245604547,0.204766716,14.04115079,8/1/22,RTWB,RealTime,7,2,28.57142857,2
8/8/22,RTWB,25.27126748,17.66317095,33.11631066,0.200213067,0.464019064,13.80706349,8/8/22,RTWB,RealTime,7,0,0,2
8/15/22,RTWB,24.34466498,15.8326461,32.91259221,0.224000497,0.708785236,13.55638889,8/15/22,RTWB,RealTime,7,0,0,2
8/22/22,RTWB,25.10396085,14.05251762,32.76040377,0.290827454,0.781963992,13.29305556,8/22/22,RTWB,RealTime,7,0,0,2
8/29/22,RTWB,25.68111501,14.9911044,32.79134696,0.281316069,0.155369832,13.02055556,8/29/22,RTWB,RealTime,7,0,0,2
9/5/22,RTWB,24.58810615,17.85714803,32.79994801,0.177130477,0.412418677,12.74119048,9/5/22,RTWB,RealTime,7,0,0,2
9/12/22,RTWB,23.70981298,18.70459993,32.7843944,0.131716133,0.657820541,12.45757937,9/12/22,RTWB,RealTime,7,0,0,2
9/19/22,RTWB,23.40678869,17.5863826,32.78993007,0.153168582,0.87281088,12.17138889,9/19/22,RTWB,RealTime,7,0,0,2
9/26/22,RTWB,21.26514217,16.8535144,32.59704699,0.116095467,0.106243798,11.8843254,9/26/22,RTWB,RealTime,7,0,0,2
10/3/22,RTWB,18.88748714,18.72799464,32.89925602,0.004197171,0.363025752,11.59837302,10/3/22,RTWB,RealTime,7,0,0,2
10/10/22,RTWB,18.0949895,17.38446808,33.04565539,0.018697932,0.605938967,11.31543651,10/10/22,RTWB,RealTime,7,0,0,2
10/17/22,RTWB,17.47449412,17.12478665,33.09099034,0.009202828,0.820016737,11.03777778,10/17/22,RTWB,RealTime,7,0,0,2
10/24/22,RTWB,17.09357888,16.93487031,33.18602153,0.004176541,0.339188796,10.76849206,10/24/22,RTWB,RealTime,7,0,0,2
10/31/22,RTWB,17.29429381,17.26196371,33.31017249,0.000850792,0.312465365,10.51130952,10/31/22,RTWB,RealTime,7,0,0,2
11/7/22,RTWB,17.31382724,17.25064986,33.28996495,0.001662563,0.552013055,10.2706746,11/7/22,RTWB,RealTime,7,0,0,2
11/14/22,RTWB,16.33701815,16.34006337,33.47898483,-8.01E-05,0.76592906,10.05194444,11/14/22,RTWB,RealTime,7,1,14.28571429,2
11/21/22,RTWB,14.94013391,14.98935618,33.73780605,-0.001295323,0.571986191,9.861150794,11/21/22,RTWB,RealTime,7,0,0,2
11/28/22,RTWB,14.15230901,14.33248819,33.73838534,-0.004741559,0.260424194,9.704603175,11/28/22,RTWB,RealTime,7,1,14.28571429,2
12/5/22,RTWB,13.33390781,13.38712747,33.68295615,-0.001400517,0.496891949,9.588373016,12/5/22,RTWB,RealTime,7,2,28.57142857,2
12/12/22,RTWB,12.10962759,12.14600726,33.52036285,-0.00095736,0.711005446,9.517539683,12/12/22,RTWB,RealTime,7,1,14.28571429,2
12/19/22,RTWB,11.16245256,11.20083373,33.58187921,-0.001010022,0.662324792,9.495634921,12/19/22,RTWB,RealTime,7,1,14.28571429,2
12/26/22,RTWB,9.861029353,11.11206899,33.45969391,-0.032922096,0.207482167,9.523650794,12/26/22,RTWB,RealTime,7,5,71.42857143,2
1/2/23,RTWB,8.979595729,11.3545321,32.68791689,-0.062498326,0.443223063,9.600515873,1/2/23,RTWB,RealTime,7,0,0,2
1/9/23,RTWB,9.20345429,11.23216425,32.44678715,-0.053387104,0.65584974,9.72281746,1/9/23,RTWB,RealTime,7,3,42.85714286,2
1/16/23,RTWB,8.743791035,9.392039572,32.9199186,-0.017059172,0.752445631,9.88531746,1/16/23,RTWB,RealTime,7,6,85.71428571,2
1/23/23,RTWB,8.313542911,9.011472157,32.77443096,-0.018366559,0.154341542,10.08202381,1/23/23,RTWB,RealTime,7,4,57.14285714,2
1/30/23,RTWB,8.116950921,8.676498413,33.08804376,-0.014724934,0.385333427,10.30638889,1/30/23,RTWB,RealTime,7,4,57.14285714,2
2/6/23,RTWB,7.330457074,7.702217102,32.55344609,-0.009783159,0.602026937,10.55269841,2/6/23,RTWB,RealTime,7,4,57.14285714,2
2/13/23,RTWB,7.837657179,7.919723579,32.48209599,-0.002159642,0.841156736,10.81535714,2/13/23,RTWB,RealTime,7,7,100,2
2/20/23,RTWB,7.775885854,8.155538627,32.37323761,-0.009990863,0.242939838,11.09,2/20/23,RTWB,RealTime,7,3,42.85714286,2
2/27/23,RTWB,7.716533865,7.850010599,32.46170425,-0.003512546,0.33099806,11.37277778,2/27/23,RTWB,RealTime,7,7,100,2
3/6/23,RTWB,7.587151459,7.564536231,32.35224588,0.000595138,0.545948621,11.66063492,3/6/23,RTWB,RealTime,7,6,85.71428571,2
3/13/23,RTWB,7.336151123,7.496209553,32.22246061,-0.004212057,0.789632673,11.95134921,3/13/23,RTWB,RealTime,7,1,14.28571429,2
3/20/23,RTWB,7.843027115,7.782120636,32.108872,0.001602802,0.33391471,12.24257937,3/20/23,RTWB,RealTime,7,0,0,2
3/27/23,RTWB,8.336832183,7.456049579,32.02039446,0.02317849,0.277203225,12.53257937,3/27/23,RTWB,RealTime,7,0,0,2
4/3/23,RTWB,9.240045411,8.502651078,31.71683257,0.019405114,0.492923789,12.81944444,4/3/23,RTWB,RealTime,7,1,14.28571429,2
4/10/23,RTWB,10.80237402,8.840879032,31.68766349,0.051618289,0.739275241,13.10095238,4/10/23,RTWB,RealTime,7,0,0,2
4/17/23,A2M,13.07871533,9.688031195,30.70363951,0.141278506,0.299640008,13.43604167,4/17/23,A2M,Archival,4,0,0,2
4/17/23,A7M,13.00887728,9.411183357,31.1309948,0.10279,0.299640008,13.43236111,4/17/23,A7M,Archival,4,0,0,2
4/17/23,RTWB,12.94615028,9.40802785,31.15327624,0.093108485,0.398534694,13.41099415,4/17/23,RTWB,RealTime,7,0,0,2
4/17/23,T2M,12.97393799,9.240513086,31.5046792,0.103706247,0.299640008,13.4325,4/17/23,T2M,Archival,4,0,0,2
4/24/23,A2M,12.73818248,10.41292558,31.35223062,0.096885704,0.224483965,13.64190476,4/24/23,A2M,Archival,7,0,0,2
4/24/23,A7M,12.65084103,9.740481513,31.71585219,0.083151429,0.224483965,13.6377381,4/24/23,A7M,Archival,7,0,0,2
4/24/23,RTWB,12.65084103,9.740481513,31.71585219,0.076588408,0.224483965,13.6377381,4/24/23,RTWB,RealTime,7,0,0,2
4/24/23,T2M,12.52839961,9.458343915,32.16206087,0.085279325,0.224483965,13.63765873,4/24/23,T2M,Archival,7,0,0,2
5/1/23,A2M,13.21436446,11.52193505,31.10197721,0.070517892,0.441979756,13.89123016,5/1/23,A2M,Archival,7,0,0,2
5/1/23,A7M,12.73515006,10.61725971,31.76070731,0.060511429,0.441979756,13.88638889,5/1/23,A7M,Archival,7,0,0,2
5/1/23,RTWB,12.73515006,10.61725971,31.76070731,0.055733957,0.441979756,13.88638889,5/1/23,RTWB,RealTime,7,0,0,2
5/1/23,T2M,12.63257177,10.40843446,32.19523185,0.061781592,0.441979756,13.88626984,5/1/23,T2M,Archival,7,0,0,2
5/8/23,A2M,15.08842155,11.44812257,30.54591424,0.151679124,0.690222529,14.12202381,5/8/23,A2M,Archival,7,0,0,2
5/8/23,A7M,14.76677037,10.5440855,31.26522882,0.120648571,0.690222529,14.11642857,5/8/23,A7M,Archival,7,0,0,2
5/8/23,RTWB,14.76677037,10.5440855,31.26522882,0.111123286,0.690222529,14.11642857,5/8/23,RTWB,RealTime,7,0,0,2
5/8/23,T2M,14.55284977,10.27745356,32.02749743,0.118761006,0.690222529,14.11626984,5/8/23,T2M,Archival,7,0,0,2
5/15/23,A2M,15.53964942,11.76672813,29.93852316,0.157205054,0.661246522,14.32928571,5/15/23,A2M,Archival,7,0,0,2
5/15/23,A7M,15.30942331,11.08704036,30.70638193,0.120638571,0.661246522,14.32305556,5/15/23,A7M,Archival,7,0,0,2
5/15/23,RTWB,15.30942331,11.08704036,30.70638193,0.111115341,0.661246522,14.32301587,5/15/23,RTWB,RealTime,7,0,0,2
5/15/23,T2M,15.17532948,10.5307545,31.54425594,0.129015972,0.661246522,14.32305556,5/15/23,T2M,Archival,7,0,0,2
5/22/23,A2M,15.7869933,13.20221111,30.89876638,0.107699258,0.172818737,14.50785714,5/22/23,A2M,Archival,7,0,0,2
5/22/23,A7M,15.49633516,11.41766739,31.65565082,0.116534286,0.172818737,14.50115079,5/22/23,A7M,Archival,7,0,0,2
5/22/23,RTWB,15.49633516,11.41766739,31.65565082,0.107333362,0.172818737,14.50123016,5/22/23,RTWB,RealTime,7,0,0,2
5/22/23,T2M,15.3212159,10.47007656,32.2443725,0.134753871,0.172818737,14.50107143,5/22/23,T2M,Archival,7,0,0,2
5/29/23,A2M,16.33161191,15.99703448,31.46275193,0.013940726,0.390528081,14.65265873,5/29/23,A2M,Archival,7,0,0,2
5/29/23,A7M,15.82544095,13.28694602,31.96257046,0.072527143,0.390528081,14.64539683,5/29/23,A7M,Archival,7,0,0,2
5/29/23,RTWB,15.82544095,13.28694602,31.96257046,0.066802498,0.390528081,14.64543651,5/29/23,RTWB,RealTime,7,0,0,2
5/29/23,T2M,15.7995412,11.07668114,32.60604423,0.131190557,0.390528081,14.64539683,5/29/23,T2M,Archival,7,0,0,2
6/5/23,A2M,17.7498455,16.09240041,31.08592333,0.069060212,0.642421458,14.75861111,6/5/23,A2M,Archival,7,0,0,2
6/5/23,A7M,16.79619176,13.81268133,31.58607892,0.085242857,0.642421458,14.75111111,6/5/23,A7M,Archival,7,0,0,2
6/5/23,RTWB,16.79619176,13.81268133,31.58607892,0.078513432,0.642421458,14.75115079,6/5/23,RTWB,RealTime,7,0,0,2
6/5/23,T2M,16.1013749,10.90533011,32.2752661,0.144334577,0.642421458,14.75119048,6/5/23,T2M,Archival,7,0,0,2
6/12/23,A2M,19.24413163,15.45933138,31.05888258,0.157700011,0.895689195,14.82214286,6/12/23,A2M,Archival,7,0,0,2
6/12/23,A7M,19.0297293,12.9673011,31.21199036,0.17321,0.895689195,14.81448413,6/12/23,A7M,Archival,7,0,0,2
6/12/23,RTWB,19.0297293,12.9673011,31.21199036,0.159537584,0.895689195,14.81440476,6/12/23,RTWB,RealTime,7,0,0,2
6/12/23,T2M,18.51310703,10.91230542,31.51910291,0.211133378,0.895689195,14.81444444,6/12/23,T2M,Archival,7,0,0,2
6/19/23,A2M,19.81116785,17.47597585,31.01125308,0.097299667,0.122116221,14.84055556,6/19/23,A2M,Archival,7,0,0,2
6/19/23,A7M,19.66815485,14.95259258,31.50579425,0.134731429,0.122116221,14.83297619,6/19/23,A7M,Archival,7,0,0,2
6/19/23,RTWB,19.66815485,14.95259258,31.50579425,0.124093744,0.122116221,14.83289683,6/19/23,RTWB,RealTime,7,0,0,2
6/19/23,T2M,19.55173901,12.47048051,31.99685887,0.196701625,0.122116221,14.83285714,6/19/23,T2M,Archival,7,0,0,2
6/26/23,A2M,21.73757226,16.73522568,30.54144914,0.208431108,0.341535981,14.81345238,6/26/23,A2M,Archival,7,0,0,2
6/26/23,A7M,21.55292184,14.50279876,30.86279842,0.20143,0.341535981,14.80583333,6/26/23,A7M,Archival,7,0,0,2
6/26/23,RTWB,21.55292184,14.50279876,30.86279842,0.185529555,0.341535981,14.80583333,6/26/23,RTWB,RealTime,7,0,0,2
6/26/23,T2M,21.3782087,12.72666059,31.48145975,0.240320781,0.341535981,14.80587302,6/26/23,T2M,Archival,7,0,0,2
7/3/23,A2M,24.31402643,16.53379059,30.78263937,0.324176493,0.594473993,14.74198413,7/3/23,A2M,Archival,7,0,0,2
7/3/23,A7M,24.64739527,13.87553297,30.91696848,0.307767143,0.594473993,14.73448413,7/3/23,A7M,Archival,7,0,0,2
7/3/23,RTWB,24.64739527,13.87553297,30.91696848,0.283470061,0.594473993,14.73452381,7/3/23,RTWB,RealTime,7,0,0,2
7/3/23,T2M,24.68073136,12.26325076,31.06766128,0.344930017,0.594473993,14.73460317,7/3/23,T2M,Archival,7,0,0,2
7/10/23,A2M,24.96829632,16.46875068,30.80589649,0.354147735,0.84755973,14.62900794,7/10/23,A2M,Archival,7,0,0,2
7/10/23,A7M,25.57573972,13.96515669,31.05573055,0.331731429,0.84755973,14.62190476,7/10/23,A7M,Archival,7,0,0,2
7/10/23,RTWB,25.57573972,13.96515669,31.05573055,0.305541659,0.84755973,14.62194444,7/10/23,RTWB,RealTime,7,0,0,2
7/10/23,T2M,25.82251794,12.14115334,31.10301372,0.380037906,0.84755973,14.62194444,7/10/23,T2M,Archival,7,0,0,2
7/17/23,A2M,24.96445574,16.62253475,30.59166799,0.347580041,0.214165358,14.47869048,7/17/23,A2M,Archival,7,0,0,2
7/17/23,A7M,25.51053183,14.03657205,31.03955786,0.327827143,0.214165358,14.47214286,7/17/23,A7M,Archival,7,0,0,2
7/17/23,RTWB,25.51053183,14.03657205,31.03955786,0.30194631,0.214165358,14.47214286,7/17/23,RTWB,RealTime,7,0,0,2
7/17/23,T2M,26.05513627,12.14249924,31.15013749,0.38646214,0.214165358,14.47218254,7/17/23,T2M,Archival,7,0,0,2
7/24/23,A2M,25.13324465,15.12671688,30.44600023,0.416938657,0.29227453,14.29626984,7/24/23,A2M,Archival,7,0,0,2
7/24/23,A7M,25.73656409,11.97083964,30.68687003,0.393307143,0.29227453,14.29015873,7/24/23,A7M,Archival,7,0,0,2
7/24/23,RTWB,25.73656409,11.97083964,30.68687003,0.362255907,0.29227453,14.29015873,7/24/23,RTWB,RealTime,7,0,0,2
7/24/23,T2M,26.05352838,10.17758601,30.85452707,0.440998399,0.29227453,14.2902381,7/24/23,T2M,Archival,7,0,0,2
7/31/23,A2M,22.81208393,13.76877499,30.54844393,0.376804539,0.547015415,14.08666667,7/31/23,A2M,Archival,7,0,0,2
7/31/23,A7M,23.2963622,12.27022348,30.97461183,0.315032857,0.547015415,14.08123016,7/31/23,A7M,Archival,7,0,0,2
7/31/23,RTWB,23.2963622,12.27022348,30.97461183,0.290161545,0.547015415,14.08126984,7/31/23,RTWB,RealTime,7,0,0,2
7/31/23,T2M,24.21543203,11.60898549,31.02349499,0.350179071,0.547015415,14.08130952,7/31/23,T2M,Archival,7,0,0,2
8/7/23,A2M,23.04494231,15.91007777,31.16110338,0.297286022,0.798074581,13.85527778,8/7/23,A2M,Archival,7,0,0,2
8/7/23,A7M,23.85256549,14.30998761,31.14068958,0.272644286,0.798074581,13.85055556,8/7/23,A7M,Archival,7,0,0,2
8/7/23,RTWB,23.85256549,14.30998761,31.14068958,0.251120471,0.798074581,13.85051587,8/7/23,RTWB,RealTime,7,0,0,2
8/7/23,T2M,24.49488231,13.57992867,31.2188639,0.303193157,0.798074581,13.85051587,8/7/23,T2M,Archival,7,0,0,2
8/14/23,A2M,24.27196775,17.98019518,31.26137897,0.262157191,0.446713221,13.60662698,8/14/23,A2M,Archival,7,0,0,2
8/14/23,A7M,24.99570274,16.63048158,31.93314498,0.239007143,0.446713221,13.6025,8/14/23,A7M,Archival,7,0,0,2
8/14/23,RTWB,24.99570274,16.63048158,31.93314498,0.220137399,0.446713221,13.60257937,8/14/23,RTWB,RealTime,7,0,0,2
8/14/23,T2M,25.67655046,15.9289153,31.71961076,0.270767643,0.446713221,13.6025,8/14/23,T2M,Archival,7,0,0,2
8/21/23,A2M,23.96193259,19.15624864,31.44556427,0.200236831,0.242724816,13.34456349,8/21/23,A2M,Archival,7,0,0,2
8/21/23,A7M,24.7682427,17.74559729,31.98195866,0.200644286,0.242724816,13.34126984,8/21/23,A7M,Archival,7,0,0,2
8/21/23,RTWB,24.7682427,17.74559729,31.98195866,0.184806458,0.242724816,13.34126984,8/21/23,RTWB,RealTime,7,0,0,2
8/21/23,T2M,25.19766671,16.87738963,31.97896413,0.231118808,0.242724816,13.34126984,8/21/23,T2M,Archival,7,0,0,2
8/28/23,A2M,23.18462781,20.30405017,31.64808355,0.120024068,0.499465912,13.0727381,8/28/23,A2M,Archival,7,0,0,2
8/28/23,A7M,23.8180373,18.26439231,32.01438549,0.158675714,0.499465912,13.07003968,8/28/23,A7M,Archival,7,0,0,2
8/28/23,RTWB,23.8180373,18.26439231,32.01438549,0.146148553,0.499465912,13.07003968,8/28/23,RTWB,RealTime,7,0,0,2
8/28/23,T2M,24.23036766,16.61351626,31.99156271,0.211579205,0.499465912,13.07015873,8/28/23,T2M,Archival,7,0,0,2
9/4/23,A2M,24.4966071,20.69073405,31.22782026,0.158578044,0.747787843,12.79373016,9/4/23,A2M,Archival,7,0,0,2
9/4/23,A7M,24.69715228,17.64542907,31.78084319,0.201477143,0.747787843,12.79186508,9/4/23,A7M,Archival,7,0,0,2
9/4/23,RTWB,24.69715228,17.64542907,31.78084319,0.185571663,0.747787843,12.79190476,9/4/23,RTWB,RealTime,7,0,0,2
9/4/23,T2M,24.83280291,15.54745047,31.9945755,0.257926457,0.747787843,12.7918254,9/4/23,T2M,Archival,7,0,0,2
9/11/23,A2M,24.68157305,21.55939184,31.45474924,0.130090884,0.539380143,12.50996032,9/11/23,A2M,Archival,7,0,0,2
9/11/23,A7M,24.79885456,18.38217381,31.60833141,0.183334286,0.539380143,12.50884921,9/11/23,A7M,Archival,7,0,0,2
9/11/23,RTWB,24.79885456,18.38217381,31.60833141,0.16886002,0.539380143,12.50884921,9/11/23,RTWB,RealTime,7,0,0,2
9/11/23,T2M,24.92083631,15.70879623,31.86752374,0.255890003,0.539380143,12.50888889,9/11/23,T2M,Archival,7,0,0,2
9/18/23,A2M,23.0389497,22.74024909,31.02153397,0.012445858,0.192478045,12.22329365,9/18/23,A2M,Archival,7,0,0,2
9/18/23,A7M,22.43406323,19.32874625,31.04063252,0.088722857,0.192478045,12.22297619,9/18/23,A7M,Archival,7,0,0,2
9/18/23,RTWB,22.43406323,19.32874625,31.04063252,0.081718868,0.192478045,12.22293651,9/18/23,RTWB,RealTime,7,0,0,2
9/18/23,T2M,22.27165413,16.67315728,31.15169035,0.155513801,0.192478045,12.22297619,9/18/23,T2M,Archival,7,0,0,2
9/25/23,A2M,20.25649534,20.04531833,31.01873098,0.008799046,0.448187448,11.93555556,9/25/23,A2M,Archival,7,0,0,2
9/25/23,A7M,19.75663321,19.36136818,31.44383757,0.01129,0.448187448,11.93603175,9/25/23,A7M,Archival,7,0,0,2
9/25/23,RTWB,19.75663321,19.36136818,31.44383757,0.010401706,0.448187448,11.93603175,9/25/23,RTWB,RealTime,7,0,0,2
9/25/23,T2M,19.63227436,18.6396092,32.10861996,0.027574027,0.448187448,11.93599206,9/25/23,T2M,Archival,7,0,0,2
10/2/23,A2M,19.94915199,19.25822994,31.25993238,0.028788419,0.696386327,11.64853175,10/2/23,A2M,Archival,7,0,0,2
10/2/23,A7M,19.62270246,18.71423312,32.10076823,0.025957143,0.696386327,11.6497619,10/2/23,A7M,Archival,7,0,0,2
10/2/23,RTWB,19.62270246,18.71423312,32.10076823,0.023907085,0.696386327,11.64968254,10/2/23,RTWB,RealTime,7,0,0,2
10/2/23,T2M,19.89156015,18.55985451,32.59079851,0.036991823,0.696386327,11.64964286,10/2/23,T2M,Archival,7,0,0,2
10/9/23,A2M,19.04557582,19.16998945,31.06368746,-0.005183901,0.770518336,11.36404762,10/9/23,A2M,Archival,7,0,0,2
10/9/23,A7M,19.09202112,19.0163626,32.09423801,0.002161429,0.770518336,11.36595238,10/9/23,A7M,Archival,7,0,0,2
10/9/23,RTWB,19.09202112,19.0163626,32.09423801,0.001991014,0.770518336,11.3659127,10/9/23,RTWB,RealTime,7,0,0,2
10/9/23,T2M,20.08232852,18.60614886,32.73807962,0.041004991,0.770518336,11.36607143,10/9/23,T2M,Archival,7,0,0,2
10/16/23,A2M,18.15935734,18.34987368,30.98978097,-0.007938181,0.141313962,11.08444444,10/16/23,A2M,Archival,7,0,0,2
10/16/23,A7M,18.30015945,17.9889431,31.95737457,0.008892857,0.141313962,11.08718254,10/16/23,A7M,Archival,7,0,0,2
10/16/23,RTWB,18.30015945,17.9889431,31.95737457,0.008189904,0.141313962,11.08722222,10/16/23,RTWB,RealTime,7,0,0,2
10/16/23,T2M,18.51849038,17.92252568,32.38637216,0.016554575,0.141313962,11.08722222,10/16/23,T2M,Archival,7,0,0,2
10/23/23,A2M,17.9984605,17.80167662,31.02223423,0.008199328,0.398143389,10.8127381,10/23/23,A2M,Archival,7,0,0,2
10/23/23,A7M,18.03169332,17.67505319,31.79143006,0.01019,0.398143389,10.81619048,10/23/23,A7M,Archival,7,0,0,2
