"period","Site","sst","bottom_temp","sss","stratification","phase","daylight_hours"
2016-12-26,"A7M",9.45240560178125,10.5694403952188,33.4030486340625,-0.031914375,0.44140690578004,9.56583333333333
2016-12-26,"T2M",10.8956477625,11.182641982,34.0747242,-0.0079720615,0.778941233039163,9.54798611111111
2017-01-09,"A2M",7.01693841378571,7.82381807064286,32.4970899314286,-0.0336199856428571,0.601962670809617,9.81087301587302
2017-01-09,"A7M",8.33167965078571,9.03654922764286,33.1453753857143,-0.0201385714285714,0.601962670809617,9.81712301587302
2017-01-09,"T2M",9.85229839564286,9.89677436028571,33.7938537607143,-0.0012354435,0.601962670809617,9.81704365079365
2017-01-23,"A2M",6.41458981378571,6.95693785807143,32.4579038621429,-0.0225978351428571,0.481703257788288,10.2070436507937
2017-01-23,"A7M",7.4669526305,8.18207982607143,32.9537846707143,-0.0204321428571429,0.481703257788288,10.2121428571429
2017-01-23,"T2M",8.36887168921429,9.01586777828571,33.3219130378571,-0.0179721136428571,0.481703257788288,10.212123015873
2017-02-06,"A2M",5.47249541964286,6.13031465664286,32.6315073292857,-0.0274091347857143,0.548181993054458,10.7012301587302
2017-02-06,"A7M",6.38651701371429,7.44218063357143,33.1709019792857,-0.0301628571428571,0.548181993054458,10.7050595238095
2017-02-06,"T2M",7.076062475,8.12378842485714,33.4943553378571,-0.0291034985714286,0.548181993054458,10.7050396825397
2017-02-20,"A2M",6.57295431414286,6.03023212292857,32.7973281314286,0.0226134246428571,0.499930598600543,11.2516666666667
2017-02-20,"A7M",7.04891909871429,6.40114685478571,33.2409542628571,0.0185078571428571,0.499930598600543,11.2539087301587
2017-02-20,"T2M",7.38204172692857,6.89817411564286,33.5550501692857,0.0134407669285714,0.499930598600543,11.2538888888889
2017-03-06,"A2M",6.53198204728571,6.57295281535714,32.9853289464286,-0.00170711564285714,0.494946559900146,11.8284126984127
2017-03-06,"A7M",6.91309509957143,7.15671154428571,33.4265583585714,-0.00696,0.494946559900146,11.8290873015873
2017-03-06,"T2M",7.48495609442857,7.84631640578571,33.7663459785714,-0.0100377900714286,0.494946559900146,11.8290674603175
2017-03-20,"A2M",5.96750514835714,5.2651343005,32.0935837885714,0.0292654520714286,0.590002990417842,12.4115079365079
2017-03-20,"A7M",6.09272752492857,5.67947540978571,32.8637221192857,0.0118078571428571,0.590002990417842,12.4106547619048
2017-03-20,"T2M",6.70705206042857,6.36338264592857,33.7557160514286,0.00954637264285714,0.590002990417842,12.4106150793651
2017-04-03,"A2M",8.18459769607143,6.685813529,32.4781631735714,0.0624493404285714,0.443747580093536,12.9849801587302
2017-04-03,"A7M",8.10802306414286,6.76847246721429,32.7391390121429,0.0382728571428571,0.443747580093536,12.9825396825397
